path_id,Date,sp500_abs,DGS10_abs,sp500,DGS10
0,1976-03-18,194.17100555153104,7.557344252882117,0.01003353577107191,-0.05600703824681563
0,1976-03-19,195.01101805082416,7.632817446902416,0.004326147958636284,0.07547319402029906
0,1976-03-22,194.61956788717404,7.718617466889737,-0.0020073233172297478,0.08580001998732101
0,1976-03-23,195.57456408937716,7.7064745048880825,0.004906989634037018,-0.012142962001654212
0,1976-03-24,196.90788395633024,7.636578293135755,0.0068174502812325954,-0.06989621175232763
0,1976-03-25,199.31645312557438,7.561149292505069,0.012231959030032158,-0.07542900063068547
0,1976-03-26,198.95712143479278,7.671364571335933,-0.0018028200138360262,0.11021527883086346
0,1976-03-29,197.03976534775182,7.572716596190793,-0.009637031704187393,-0.09864797514513945
0,1976-03-30,197.9514462440975,7.62598417461368,0.00462688785046339,0.05326757842288643
0,1976-03-31,197.29225180130754,7.6485268442336976,-0.003330081468448043,0.02254266962001772
0,1976-04-01,197.73553439379796,7.5746148189324165,0.0022468322422355413,-0.07391202530128105
0,1976-04-02,198.63228121631843,7.535455735111618,0.004535081796348095,-0.03915908382079891
0,1976-04-05,199.51754490845374,7.5065861996778676,0.004456796683371067,-0.028869535433750038
0,1976-04-06,198.08505767465252,7.6349844140163885,-0.0071797557175159454,0.12839821433852094
0,1976-04-07,196.88711784428918,7.613998967327665,-0.0060476032085716724,-0.02098544668872382
0,1976-04-08,198.86586980761174,7.6704221999807745,0.010050185024738312,0.05642323265310978
0,1976-04-09,198.0628969285305,7.669576343205076,-0.004037761129438877,-0.0008458567756983726
0,1976-04-12,201.2875599427694,7.589794920561692,0.01628100499510765,-0.07978142264338395
0,1976-04-13,203.7988426626154,7.580063995071046,0.012476094998419285,-0.009730925490646136
0,1976-04-14,202.3183471051966,7.660050546036782,-0.007264494430273771,0.07998655096573604
0,1976-04-15,202.1204586590092,7.659542911455364,-0.000978104304522276,-0.000507634581418337
0,1976-04-19,200.89158590182873,7.6537632495425285,-0.006079902872443199,-0.005779661912835188
0,1976-04-20,204.2339605243885,7.64365015469235,0.016637703403830528,-0.010113094850178861
0,1976-04-21,203.885717476714,7.67471423625993,-0.0017051182221621275,0.031064081567580004
0,1976-04-22,202.07006938981485,7.680095738695417,-0.00890522450208664,0.005381502435487739
0,1976-04-23,203.85841695320903,7.657506932426194,0.00885013584047556,-0.02258880626922366
0,1976-04-26,203.86369798249694,7.674337189551493,2.5905377697199583e-05,0.016830257125299397
0,1976-04-27,205.2073879445503,7.678903021308207,0.006591119337826967,0.004565831756713656
0,1976-04-28,205.89276261881892,7.631339921834348,0.00333991227671504,-0.04756309947385873
0,1976-04-29,207.09603094539963,7.613760788066556,0.005844150669872761,-0.017579133767791966
0,1976-04-30,206.88399708527348,7.51529335913299,-0.0010238431859761477,-0.0984674289335663
0,1976-05-03,208.20390950370683,7.528732971522569,0.006379963830113411,0.013439612389579025
0,1976-05-04,207.26017376667318,7.598897451047327,-0.004532747436314821,0.0701644795247578
0,1976-05-05,206.25532623097945,7.66782438432919,-0.004848242271691561,0.06892693328186361
0,1976-05-06,205.816139074665,7.696710644524799,-0.0021293372847139835,0.028886260195609026
0,1976-05-07,206.82235649073067,7.763968194020789,0.004888914059847593,0.06725754949598972
0,1976-05-10,207.25996414741792,7.723710343242565,0.0021158624440431595,-0.0402578507782243
0,1976-05-11,208.94888059633243,7.573600106962606,0.008148782886564732,-0.1501102362799589
0,1976-05-12,210.86816175552605,7.556492316424537,0.009185410104691982,-0.01710779053806899
0,1976-05-13,211.94716669355594,7.6358593378619535,0.005116964690387249,0.0793670214374167
0,1976-05-14,210.4817286443178,7.760511002897333,-0.006914166733622551,0.12465166503537972
0,1976-05-17,209.3389892039623,7.715727372910762,-0.005429162178188562,-0.04478362998657115
0,1976-05-18,212.10793217534427,7.74093785403302,0.013227077201008797,0.02521048112225799
0,1976-05-19,209.58472046002208,7.742437547720261,-0.011895885691046715,0.0014996936872408995
0,1976-05-20,212.17065040134972,7.715229493103447,0.012338351458311081,-0.02720805461681408
0,1976-05-21,213.03688796413275,7.638494825972746,0.004082739818841219,-0.07673466713070098
0,1976-05-24,215.85598654028766,7.646517168830911,0.013232912868261337,0.008022342858165388
0,1976-05-25,213.30161770848852,7.653492768762888,-0.011833671480417252,0.006975599931976717
0,1976-05-26,213.7810148822731,7.6676031185856655,0.002247508382424712,0.01411034982277748
0,1976-05-27,213.78972657473855,7.729594804824533,4.0750543121248484e-05,0.061991686238867416
0,1976-05-28,212.37986801409957,7.865110798152795,-0.006594603881239891,0.13551599332826214
0,1976-06-01,213.2253735906089,7.771181035330394,0.003981100395321846,-0.09392976282240095
0,1976-06-02,216.94792237996575,7.655222248734941,0.01745828241109848,-0.11595878659545278
0,1976-06-03,214.4632782597291,7.61958786692484,-0.011452721431851387,-0.0356343818101017
0,1976-06-04,215.59055986164398,7.625687953361663,0.0052562919445335865,0.006100086436823027
0,1976-06-07,217.2570710143328,7.637189837782162,0.007729982025921345,0.011501884420499486
0,1976-06-08,215.79265807650648,7.604367016050238,-0.006740461569279432,-0.032822821731923746
0,1976-06-09,215.51054910628318,7.068515729361633,-0.0013073149602860212,-0.5358512866886054
0,1976-06-10,216.7688000933473,7.079598614528192,0.005838465876877308,0.011082885166558754
0,1976-06-11,215.21813926081236,7.201158195257788,-0.007153524085879326,0.12155958072959638
0,1976-06-14,214.2744670292606,7.242761185380139,-0.004384724423289299,0.04160299012235047
0,1976-06-15,215.80211661982813,7.252326420597614,0.007129405625164509,0.009565235217475099
0,1976-06-16,215.36708146314695,7.243160261338015,-0.00201589846983552,-0.00916615925959885
0,1976-06-17,219.47011324548927,7.071675839523974,0.019051341339945793,-0.171484421814041
0,1976-06-18,220.22186317792566,7.115059743888112,0.0034252952318638563,0.04338390436413775
0,1976-06-21,219.1248882439194,7.053349821278434,-0.004981226287782192,-0.061709922609678
0,1976-06-22,220.5362255098956,6.917192663485939,0.0064407894387841225,-0.1361571577924945
0,1976-06-23,221.93300713082914,7.046431285171985,0.006333569996058941,0.12923862168604572
0,1976-06-24,220.27379708598636,7.231346442357419,-0.007476175203919411,0.1849151571854346
0,1976-06-25,217.96265798773175,7.105287104240669,-0.010492119938135147,-0.1260593381167503
0,1976-06-28,222.36019035457937,7.187546215568167,0.020175622776150703,0.08225911132749797
0,1976-06-29,219.36953660965779,7.256182286740567,-0.01344959158450365,0.06863607117240011
0,1976-06-30,219.14468878387788,7.395745231065165,-0.0010249728802591562,0.13956294432459782
0,1976-07-01,219.36831190088517,7.373947118620051,0.001020435942336917,-0.021798112445114093
0,1976-07-02,223.56997141662117,7.543177443900736,0.019153447821736336,0.16923032528068482
0,1976-07-06,222.60229303810868,7.556370268875999,-0.0043283021077513695,0.013192824975263306
0,1976-07-07,223.4170493413447,7.459569032764902,0.0036601433530449867,-0.09680123611109703
0,1976-07-08,223.262214217124,7.261197201973131,-0.000693031819537282,-0.19837183079177123
0,1976-07-09,224.56125599074414,7.245967517806467,0.005818457808345556,-0.015229684166663482
0,1976-07-12,223.77344429830487,7.247401742478467,-0.0035082262475043535,0.0014342246719998286
0,1976-07-13,226.35353726620758,7.137968744027651,0.011529933661222458,-0.10943299845081622
0,1976-07-14,224.3289561546018,7.266459796685459,-0.008944331668317318,0.12849105265780825
0,1976-07-15,224.17842599593877,7.286855679089274,-0.0006710242014378309,0.020395882403814625
0,1976-07-16,221.82291987612257,7.141987291746608,-0.010507282800972462,-0.14486838734266616
0,1976-07-19,225.04850110862606,7.224234276291642,0.014541244134306908,0.08224698454503443
0,1976-07-20,224.081114455458,7.234095575165419,-0.00429856963455677,0.00986129887377718
0,1976-07-21,224.28518790635167,7.211384500361599,0.000910712406039238,-0.022711074803820175
0,1976-07-22,222.58261464462578,6.868526031084665,-0.007591108791530132,-0.3428584692769343
0,1976-07-23,226.86326694752844,6.799054744380041,0.019231745973229408,-0.06947128670462366
0,1976-07-26,226.70957079974156,6.755208540459287,-0.0006774836219847202,-0.043846203920754334
