label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,r_acf1,abs_acf1,sq_acf1,r_acf2,abs_acf2,sq_acf2,r_acf3,abs_acf3,sq_acf3,r_acf5,abs_acf5,sq_acf5,r_acf10,abs_acf10,sq_acf10,r_acf20,abs_acf20,sq_acf20,r_acf60,abs_acf60,sq_acf60,abs_q095,abs_q099,abs_q0995,abs_q0999,abs_q10,ann_return_approx,lev_dec1_1d,lev_dec2_1d,lev_dec3_1d,lev_dec4_1d,lev_dec5_1d,lev_dec6_1d,lev_dec7_1d,lev_dec8_1d,lev_dec9_1d,lev_dec10_1d,lev_dec1_3d,lev_dec2_3d,lev_dec3_3d,lev_dec4_3d,lev_dec5_3d,lev_dec6_3d,lev_dec7_3d,lev_dec8_3d,lev_dec9_3d,lev_dec10_3d,lev_dec1_5d,lev_dec2_5d,lev_dec3_5d,lev_dec4_5d,lev_dec5_5d,lev_dec6_5d,lev_dec7_5d,lev_dec8_5d,lev_dec9_5d,lev_dec10_5d,lev_dec1_7d,lev_dec2_7d,lev_dec3_7d,lev_dec4_7d,lev_dec5_7d,lev_dec6_7d,lev_dec7_7d,lev_dec8_7d,lev_dec9_7d,lev_dec10_7d,lev_dec1_10d,lev_dec2_10d,lev_dec3_10d,lev_dec4_10d,lev_dec5_10d,lev_dec6_10d,lev_dec7_10d,lev_dec8_10d,lev_dec9_10d,lev_dec10_10d,lev_dec1_20d,lev_dec2_20d,lev_dec3_20d,lev_dec4_20d,lev_dec5_20d,lev_dec6_20d,lev_dec7_20d,lev_dec8_20d,lev_dec9_20d,lev_dec10_20d,score
X07_X04_less_rebal_more_acf_seed1,14882,0.0002697489601464658,0.0063576655998710385,0.0447485567957101,36.39922530094877,0.10235797155906762,-0.0031169340236535713,0.04899448371843914,-0.002680072765713903,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.011111049001427271,-0.01950036743705692,0.10235797155906762,0.04899448371843914,-0.038235663439979056,0.020106186143459603,-0.00010583626051747189,-0.0017824608901638548,0.008642627224537146,0.006487211138235352,-0.012925704917955888,-0.0031169340236535713,-0.00388511958994435,-0.004690179346902031,0.019157286161564792,0.031023078181776544,-0.0029189622339394444,0.00791093721010322,-0.000473420101073446,0.009415218976793422,0.006786559025513196,0.0027277616296074707,0.010346516780555247,0.015295909987762583,0.02237042813561851,0.07232406471669675,0.07571859657764435,0.06544338561196028,-0.0035918531342821335,0.02689335344756698,0.005976541227240435,-0.03214330772822938,-0.010937487204638415,0.013973185078366783,-0.00510570372327102,-0.05927907277444354,-0.05859364299845997,-0.16338692462135698,0.027706089435278167,-0.005643071946368657,0.0250499631772613,-0.004395792240324151,-0.0018567144608765756,0.06624654334744547,-0.038483189820388265,-0.029188824031125934,-0.04484289044844199,-0.1155169012378035,0.007426932588093715,-0.008844646228953016,0.02435694229858333,-0.0014007300953615617,-0.01804404357429248,0.04381297702550709,-0.03193554780112758,-0.006127023636850822,-0.014029368491157143,-0.11127322949705815,0.011538185627389135,-0.012601487677980026,0.016767621223750417,0.019855657330767298,-0.00933199398426233,0.012031301013581255,-0.03578890792302248,0.010735438592217128,-0.0035885863159242897,-0.09366555698814165,0.002100405017133936,-0.03551302899292687,0.026694673788017268,0.012138073824361632,-0.0010747273556210495,0.003685677553798185,-0.044376315056645806,0.02687255019267401,0.009944763934855987,-0.08252618408104333,-0.03690485751285537,-0.0038048465988316737,0.03788986347881074,0.03438386521709809,0.005776071207952864,-0.0115914455854584,-0.0399184827956625,0.02195472246673261,-0.0185288673693382,-0.05964867262539399,0.6463825329791439
X07_X04_less_rebal_more_acf_seed2,14882,0.0003257326837510881,0.012426643679380199,0.10229494195838253,6.7175272824140535,0.3822264307550592,0.3018949291985182,0.2828673738610071,-0.00806581402101963,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.009289341524316999,0.0033128942722555482,0.3822264307550592,0.2828673738610071,-0.020357913052893785,0.3417545800797421,0.23479167879417875,-0.008160991784426566,0.3270155165651337,0.22574029532654388,-0.01942842460099838,0.3018949291985182,0.19088021091143278,0.012163699668508781,0.29079782521843905,0.16765020159277205,0.002133553927425199,0.27809842783336775,0.15569493019446087,-0.009696382390283127,0.2787881144504151,0.17380412164281941,0.026776320952922105,0.042183112464845185,0.04892468225210898,0.06671481197327442,0.07378946244716644,0.06523881474639448,-0.017718117149477283,-0.041934774079453736,0.04082100229397319,-0.022988811491188463,-0.007956731054458786,-0.058952358392788354,-0.04421210091388375,-0.06257432931307493,-0.09736353253624884,-0.24250774078659257,0.0026110362150039376,-0.015601063580310758,0.029536515326828834,-0.025123435020229852,-0.039766674012065704,-0.016894044366139463,-0.01368110732391563,-0.02281065645470256,-0.09749860334956906,-0.28882433312735745,-0.007146523444652936,-0.02069521874758726,0.02564261535086972,-0.029735485197907082,-0.03564407864945209,-0.011158806853309205,-0.015165751233635252,-0.0220760295816055,-0.08943509852777119,-0.23414856446336146,0.00583787418880634,-0.017371699360426693,0.02826237691549421,-0.02177971839161583,-0.01766742391986499,-0.013193373683919141,-0.008983597346888894,-0.016857440871926612,-0.09284848495219145,-0.19463037386459928,0.0033647748826361205,-0.008933976089215954,0.026896679912381472,-0.004839140254123015,-0.01866218314900855,-0.014233787229592582,0.001881664664688103,-0.008803897861000722,-0.09370430719093178,-0.1456591613503772,0.020869828065825696,0.0028088486860687696,0.02667360702291042,-0.011975151710886906,-0.019549230343392246,-0.012002646213898575,0.01500349458795674,0.0063114238970280925,-0.066644411088954,-0.0641157690164061,0.4853426715848457
X08_X04_no_rebal_soft_fear_seed1,14882,0.00027273228930257645,0.006577774580582261,0.14499929291068567,26.094790219224684,0.0935864268775118,0.013628344725805297,0.040776018592066365,-0.004420330275655401,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.006285942432705566,-0.041165026118674744,0.0935864268775118,0.040776018592066365,-0.036118384041124475,0.02825815380891872,0.0016416894844974285,0.006080172470407464,0.019695526154314785,0.003945852969368237,-0.015382894998970172,0.013628344725805297,0.00132906746927387,-0.0007914053369190424,0.0058443586178418,-0.002376287419783543,-0.005701641157225746,0.00971106079118198,-0.0019184215596064849,0.0005252171753421787,0.0006244347254396385,-0.0018682238238371587,0.011343688424676656,0.016476619541645064,0.020228192238137117,0.06800183673203,0.07619055360555649,0.06581310757361436,-0.029905293093794427,0.032961452905762946,0.0011862310242864496,-0.032885057367479306,0.008093118243637823,-0.026319870069339533,-0.01867363381818768,-0.04844736852015062,-0.06804166921449688,-0.1432277448217966,-0.02359154603958317,0.024596726430293783,0.004001835368907498,-0.04373287350499416,-0.00042027593991813747,0.01917846364564918,-0.02222502024733034,-0.04821105924411391,-0.07679549637751847,-0.15380579282097182,-0.01505895348607966,0.05002661226021325,-0.025803287593538393,-0.050924091055393784,0.01703136183278983,0.027833125021924105,-0.012788089015677144,-0.023358018718965434,-0.07669184078144667,-0.15352667159464808,-0.003724409433637073,0.055417907054546314,-0.04412989685609476,-0.05433402507607579,0.02030425809260167,0.023936629518679156,-0.00837948915541635,-0.019765411634574164,-0.06922028253537262,-0.13498238497177728,0.015534665490110912,0.05957774734281127,-0.04243542185886485,-0.027249820419850045,0.03518577271659584,0.029069121202638097,-0.009435064214556737,-0.035557818492535496,-0.05437482616495183,-0.10780638083730999,0.01787664904493534,0.035138139933471466,-0.04660254709798351,0.018355654674226632,0.04547248057843723,0.06994821907235531,-0.011683680576424086,-0.07124185886156828,-0.07545374563740896,-0.06653900101115381,0.5804629938106971
X08_X04_no_rebal_soft_fear_seed2,14882,0.00042312261831171986,0.01826630939885727,0.05058901808398258,4.183360344555222,0.41085873383147054,0.27700104867601594,0.3790883035725878,-0.014931360527106554,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.005946496996487571,0.010897873514795505,0.41085873383147054,0.3790883035725878,-0.008901800120213051,0.3544783422977647,0.3195155767144964,-0.02576060609928978,0.3173107046537281,0.2666450661994938,-0.013145456379625636,0.27700104867601594,0.19130070572532967,0.007329095207118407,0.24851759965976522,0.17027067864228898,-0.0007081384469566987,0.2583040366533979,0.16748488704973832,-0.013007376804171376,0.2459774986833849,0.15314977507653302,0.037674553319811815,0.054477731250226515,0.06330686282366497,0.07188223755359713,0.07744880020618439,0.06727677127722109,-0.0046943989282971586,-0.013244642392441039,-0.017962540679765767,-0.018015638940809243,-0.040741799746538174,-0.047521606819769434,-0.08249219878168741,-0.11858451125073556,-0.20390838046664103,-0.3075782813457065,0.0018604052110029194,0.012876549431640094,-0.01025387498657988,-0.001798862547284706,-0.012681321522287153,-0.043780442327428365,-0.0663348101217009,-0.10005795569488088,-0.169355134027846,-0.3817233741545418,-0.006722798505143941,0.015678956873718827,-0.01425313502098925,-0.00035397802275482815,-0.006772112042716066,-0.043092697792073316,-0.05410005218175805,-0.10977050265361057,-0.12215582963214569,-0.32397107876593095,-0.021901709712486707,0.01688700168477824,-0.014115835501515168,-0.0028684094082560337,-0.002190218141895065,-0.03074561217789827,-0.04454051720588385,-0.10326736970205483,-0.10817968954775962,-0.2648558251637887,-0.014244084516704017,0.007111529191882379,0.0012245468009747997,0.009905000518642659,2.2640205638369004e-05,-0.012394231483292521,-0.030435316321990553,-0.08070137337573159,-0.0731234191382361,-0.21118065214211268,-0.007769884794733257,-0.007210384319179845,-0.0112668516999243,0.01513483252292635,0.022918093830141734,0.0015054817626603445,-0.023895379444600056,-0.033678074601497236,-0.025417969662209536,-0.12243579790765856,0.5516629343123439
X09_X03_less_short_leverage_seed1,14882,0.00026926758051581354,0.0063071394352002316,0.045184692259442744,37.817154098513,0.09451662867507912,-0.0026570204229451216,0.04299043056104426,-0.002355377469267758,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.010952151906150674,-0.017615157474590065,0.09451662867507912,0.04299043056104426,-0.036535861345643586,0.015295879516792165,-0.0008876232622020676,-0.0008833927667841775,0.007257770933091646,0.006064145496443561,-0.012389655085590366,-0.0026570204229451216,-0.0037863382220032125,-0.006386987475648974,0.02092854632407509,0.031507115861446965,-0.0029917556555173934,0.00811799143301019,-0.0005155478963998141,0.00873615557693038,0.006953315788465729,0.0028658192667351296,0.010213454393669956,0.014898233115673067,0.02227257533930235,0.07232281547039765,0.07618801295757294,0.06538847278056403,0.01143233821425354,-0.03014667650350675,0.03609481329765723,-0.008224761683575253,-0.03352081590387852,0.011209945425586105,-0.0033877246133887074,-0.012465609980131234,-0.07496005428995178,-0.14908591455819314,0.02724795747490818,-0.02995608497611294,0.0532198970771386,-0.006113240653444168,0.008638676509679878,0.03929309576321104,-0.03429582104514486,0.005702405814864872,-0.05315527261616421,-0.09584101493294254,0.02074960179842563,-0.047406447755021425,0.03023228676009983,0.00961510512170268,-0.004564021521251995,0.027834523951661812,-0.016651870929287126,0.0036370249367265756,-0.02080732046377822,-0.09434598087504063,0.030367820526355095,-0.041393437879647596,0.03137417085417957,0.02583776051661465,-0.008463805966624207,0.010963039186787291,-0.027567580836780813,0.014438952153403286,-0.004620052856222932,-0.07814543051052765,0.016320049453259693,-0.05353587622767391,0.02701371576510934,0.03526106627257685,-0.02127999049131065,0.007126872323381747,-0.03661462080227418,0.037542577404652895,-0.0003704908750082888,-0.06880313052241896,-0.01342932082579497,-0.029855434759307804,0.029785141035128998,0.06787619893157339,-0.02252354575499657,0.008155298992166887,-0.03667694761999179,0.028218968504778712,-0.0309707587505985,-0.04774605253480374,0.7070669867430154
X09_X03_less_short_leverage_seed2,14882,0.0002980520639502795,0.010218975293767897,0.14628639155308984,8.347402999078675,0.3102486263360488,0.24169145254143207,0.1933198879306611,-0.005763475582797752,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.011279152939169984,-0.012666321846168728,0.3102486263360488,0.1933198879306611,-0.02111568499783967,0.2818337254788094,0.17556476995724343,-0.035306557723164766,0.25961041045518973,0.16376057516418493,-0.00881040262111619,0.24169145254143207,0.1294838143231219,0.00216015600969356,0.21506091367293959,0.10684843092784486,0.0023171936029301532,0.20856681239426086,0.09789696326410645,-0.0031840925829071916,0.21462434041077355,0.1109570337430932,0.021078364551067343,0.03459094412624837,0.04191032310947775,0.06438241092115655,0.07390780001878738,0.06450298218543016,-0.0467082550594793,-0.038635889091659145,0.015099535503204283,0.012689798326411402,0.022585027715852725,-0.03755459885334946,-0.01714440059265673,-0.1144871467468677,-0.10701189615305562,-0.23087487889220093,-0.04002490021962809,-0.03561714336572625,0.02425989194916777,0.034616353465882606,0.010354636359638634,-0.03449077896214255,0.047878037202829134,-0.08032441662739703,-0.09051716547208286,-0.28045485596901876,-0.036979474458009524,-0.03028040614985836,0.017570711785044654,0.049545255292732106,0.0241962389456438,-0.03203376302702061,0.04156003702471834,-0.08225272260002693,-0.06742727504746905,-0.2202858497716131,-0.034489097014896566,-0.03333679449249216,0.03152831301268379,0.047208694738859684,0.02715657150002021,-0.006827336717144534,0.046622900053472346,-0.08697583232092915,-0.06626628494320565,-0.18900240788634648,-0.027261768032333638,-0.039088726070447846,0.020994460373782654,0.06098244726937998,0.031937528757575114,0.005990590246395604,0.05493079788095038,-0.09190751080441006,-0.04805067432503131,-0.13860022955137957,-0.038504730663207976,-0.026139373514850406,0.00541758862568314,0.055180216673857425,0.035594116037871444,0.003683381249416776,0.0501270440471166,-0.06199452188213813,-0.039118798838102764,-0.08263765614532281,0.2988010212332933
X10_X05_less_rebal_activity_seed1,14882,0.00026848128365135424,0.00612543485418086,0.06460938217572543,42.081816205991075,0.08656621630508778,-0.0032494314217613265,0.03374409405370694,-0.002323689447588205,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.010507275364361471,-0.024705600337472797,0.08656621630508778,0.03374409405370694,-0.03653898520628804,0.01427574832202303,-0.0017716423423922085,-0.0030403736104954106,0.009074536873971153,0.005895843556312281,-0.011926072929385242,-0.0032494314217613265,-0.004172400084028675,-0.007419380345868557,0.02101088502258143,0.03155228208084141,-0.0022361422987234583,0.00793264375514175,-0.0008422989763897223,0.009324056518077472,0.00859600160232915,0.0030536070727947544,0.00978830433450639,0.01413260624744,0.021018253117799666,0.07251953312009578,0.07627464830875397,0.06544990915462656,0.011275229796818347,-0.012744196042285627,0.005766361860583166,-0.022917959066053227,-0.029847714240357197,-0.005188039479282498,0.022723324375669884,-0.03767958917657275,-0.07013238549644923,-0.12408234448479749,-0.0341349247957733,0.00409167556403615,0.01929543976359487,-0.015040043031819808,0.02731979891033501,0.011150219915294416,0.0015787263799659653,-0.005090370404735033,-0.07254704372836587,-0.07862236703501442,0.000684372120258971,-0.013791291947847567,-0.0020463524923725316,-0.020478830784802782,0.026237534585974703,0.010470802043971831,0.001213503228641069,-0.006132696198210297,-0.029008068101262864,-0.0810066449271447,0.01676186606344295,-0.023525525207678564,0.021577257026096325,0.004448269455884918,0.027640281224795758,-0.016692287722422493,0.0008019896619057773,-0.0006070017010107361,-0.018090101233213987,-0.06651043066951019,-0.003985235188838495,-0.03811820075066426,0.014530593462900978,0.016154097143028675,0.016686187314639372,-0.02109404131418578,-0.02015733112291164,0.024665055712341524,-0.02506448469450246,-0.05384146240255584,-0.01218482205432562,-0.01834529688230969,0.04180139433403188,0.020439561714969676,0.018577411186416697,-0.020966291766057424,-0.04091879101348986,0.035975737985816506,-0.0422461437528815,-0.04213860974448956,0.6993938610430885
X10_X05_less_rebal_activity_seed2,14882,0.00027416054532566285,0.00763442928711513,0.3112376081505814,14.56335450096372,0.1294578498196026,0.07587104346398929,0.03210021735548346,-0.004975682698313241,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.010633917464754603,-0.04293873572141085,0.1294578498196026,0.03210021735548346,-0.014273386576886678,0.11316323916183921,0.033163693707315506,-0.01737629115473689,0.10250165186639303,0.030092352859940708,-0.011936851130860827,0.07587104346398929,0.013080362956859791,-0.005369579665060046,0.07134676813194595,0.010667121135758151,0.014840026133039374,0.07089769017282037,0.02160894647251113,0.004914858835680815,0.06336605270106456,0.010736208193488523,0.014166765287518496,0.023224647156894217,0.029423077283426673,0.0624769528508191,0.07444948703050613,0.06425066882803199,-0.04138237413879335,0.021838882067765717,-0.011237838295148947,-0.010021470762765355,-0.034733165148446626,0.014000230460024252,-0.0602214782614247,-0.07397006759278539,-0.1056409313979844,-0.19091025142592874,-0.031694950569436,-0.011524872636548444,0.014265561285682881,-0.02576774096885283,-0.028792203999979542,0.00548943846253718,-0.06070594781271843,-0.022188326732693567,-0.06865082759220464,-0.25126949583501196,-0.042961170601974435,-0.014790546526577346,0.023103070295140162,-0.01300991483894965,-0.01966666210608796,0.0042785117576190695,-0.0617171576440099,-0.00215455325321325,-0.061563750115293345,-0.22992022027795814,-0.03848336439208523,-0.046211334852303346,0.006471496346096909,-0.00737669549448135,-0.024867577063570488,0.007570362106340641,-0.03663809693930918,-0.009578517719242704,-0.06145217657108054,-0.2000765043080597,-0.03921703235226791,-0.06247209380834998,-0.00046099625400116697,-0.0019980627496715172,0.00040694636139481093,0.005065152066676468,-0.023281362083204717,-0.011686420550066233,-0.050490188903303986,-0.16744759443193044,-0.05411001887599988,-0.051827144497223206,0.0018280109373470734,-0.01694707396247247,-0.00991920416074469,-0.02263899548758476,-0.016518910322483326,-0.012656125523357872,-0.04653633772310378,-0.10700603105041617,0.40539664652670954
X11_R03_softened_tiny_rebal_seed1,14882,0.00026284877850734934,0.0054611731501887735,0.528542346531236,52.51739790915035,0.05455665755519086,0.00010146795306332353,0.016435517709786032,-0.0006412354531334236,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.00590012509508206,-0.041792971623928,0.05455665755519086,0.016435517709786032,-0.033925525301092586,0.009204552725144139,-0.0020926949227515887,0.0007290732231772932,0.0047565420440808855,-0.001243787365675474,-0.007609055475846724,0.00010146795306332353,-0.0011908102739901524,0.0010458749417036667,0.002781818905493097,-0.001949138915090376,-0.013229771688556604,-0.0015633107692266139,-0.0022702000406704106,0.010191470249769106,-0.004734818171732592,-0.0017648156068946048,0.008633031463250517,0.012341184429824356,0.015543873501010129,0.06978164302557752,0.07647915184497833,0.06497107843093408,-0.050214440868501,-0.029162398898491378,0.0046543704210023,0.01565268639865035,-0.051756994248107334,0.019355876209772156,-0.0340906379420733,-0.026671097467361276,-0.06153823926092604,-0.05037874442370809,-0.0231245609603996,-0.01844198408948023,0.03609229010803011,0.028694377423526537,-0.024921018555507823,0.0011738982854118765,-0.023533887958272808,-0.025090932412740827,-0.03277719634321554,-0.0666243795779922,-0.038135200219067494,-0.02928154078598534,0.028542911234411418,0.01469452448447834,-0.025381971398501683,-0.020384938667119108,-0.010973689509064487,-0.02616660810674472,0.004522312190082036,-0.06961224369917916,-0.01445552445085152,-0.019925669474308624,0.014397793012656394,0.028524391122268455,-0.022078479298106402,-0.006209473479094799,0.0012269974721214425,-0.03649512273284099,0.022579984211571195,-0.0729107898865649,0.0006245992308119048,-0.024850922745138684,0.013365237875401689,0.019338614032741015,-0.0008604274128740752,-0.011638773203516523,0.019374609399391222,-0.039166728563977404,0.028387235200643592,-0.06675483205464684,-0.028920483060998557,0.025131952879809502,0.052299001095759606,0.034487837067440755,-0.006087286283558994,-0.008370614603456346,0.023059863659899857,-0.0368286800727825,0.024819163862462607,-0.03510132138059369,0.7221640952231253
X11_R03_softened_tiny_rebal_seed2,14882,0.00027128905454540175,0.0068370939898816496,0.2561966274076644,18.183575120486243,0.1523682064820699,0.06651188241852873,0.03849432875530055,-0.005283306281291835,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.007085617536715965,-0.04993405524399708,0.1523682064820699,0.03849432875530055,-0.019267635787226484,0.10306498240634929,0.024722025725483304,-0.013383969976286367,0.08239458542384083,0.017864665967019046,-0.010771507313293073,0.06651188241852873,0.008652808515273908,-0.0011130115009973039,0.07173129234625557,0.010825691121801947,0.011820335156141988,0.07948811240894015,0.0234194591328236,0.00900625940245474,0.05972001841357257,0.009827546374884071,0.012576529895886769,0.019875102639198408,0.02888471158221351,0.059676731005311415,0.07488810271024704,0.06501396904101475,0.01836931663306338,-0.011735900517319328,-0.027607986834885013,-0.03801890150727519,-0.016664408457418595,0.0036165501219934874,-0.041259238989271745,-0.03836118840120347,-0.0654890612333019,-0.19909462508833237,0.01656169156335465,-0.007600060377060215,-0.04233449021282403,-0.041423963868342475,-0.02126666378952879,-0.00649611070667899,-0.05439091537278371,-0.04322756975385404,-0.07014806109386283,-0.25290319109179277,0.023157099394956627,0.012795346719396954,-0.007894176070579493,-0.03564686335255967,-0.022091609537639337,-0.016833918550808666,-0.034286888750206995,-0.031598885788161106,-0.05137232194369811,-0.21716901773115163,0.030594887026527833,0.009401108139441259,-0.0008901554817406626,-0.018694128169494846,-0.014727847052875827,0.000697459812822309,-0.013113516256655593,-0.041210679710269385,-0.048409900670549316,-0.1811722199847489,0.008704055399708846,0.015288702554661244,-0.011604498171627958,-0.009071728454565418,0.005970927558275049,0.00974245891917938,-0.02196314190995885,-0.03819243720373982,-0.04485502820148181,-0.16012203239071848,-0.00871904213420365,-0.015841970357263726,-0.027499021526076126,0.0019322968331471637,-0.0110869384785936,0.0070400598617276254,-0.0038002389627480957,-0.029473517685939525,-0.03551486023384189,-0.10041904352710425,0.5045663080828128
