day,firm_id,sector,latent_state,observation,price,return,market_weight,buy_value,sell_value,imbalance,firm_uncertainty,firm_common_eta,obs_var_factor
0,0,2,0.03798267983322069,0.014660082942327977,7259.946904537646,-0.001351821098753132,0.01468968913101406,0.4203170431853744,34.87100034463523,-0.9761801443083266,0.07864848782697552,0.003146837391172943,1.070783639044278
0,1,6,-0.009852388421411722,-0.06621853941297053,6564.569570200558,-0.01612335143553635,0.008320129396572715,0.4987787246262975,133.97344558447097,-0.992581684021585,0.11474414220278624,0.001692258749331157,1.1032697279825077
0,2,0,-0.01953569096766857,0.07723686125886191,7087.226740429077,-0.009633030113347357,0.00589342183815835,0.8396086174341968,48.9264327833513,-0.9662577695840574,0.028627085962525448,0.0011299714502870446,1.0257643773662728
0,3,3,-0.01792174602527466,-0.059906923542143234,7774.312459685767,-0.012310194034203078,0.003663386345485905,1.0092637122164576,80.23121774063326,-0.9751536747529054,0.02883461863444154,0.0025767319746729184,1.0259511567709974
0,4,5,0.04212462962174425,0.09648052985065908,7672.205617677021,0.005443145661214411,0.003468099234219841,1.0908740913904782,44.65368439424872,-0.952305842356787,0.10153591646592033,0.0022814387582206636,1.0913823248193284
0,5,0,-0.006665043416298925,-0.025767885219845195,7282.344304161172,-0.001716144531332643,0.0048350749859131705,0.47429822401728416,48.30843922520742,-0.9805546695692824,0.07862960420008894,0.0006672314127393941,1.07076664378008
0,6,5,0.03904906042369624,0.02492707662160254,6793.1904654343025,-0.0011197973010569845,0.0026811311557701236,0.3472498192167619,35.17060711774928,-0.9804464655441767,0.10360383429366422,0.00355274547780394,1.0932434508642979
0,7,6,0.05087414354195954,0.030095497647618655,7346.807560528979,-0.0008341183878616768,0.004594264579160875,0.36718158788281946,34.55384028493671,-0.9789707420527637,0.06672302530074556,0.001006747781286746,1.060050722770671
0,8,4,-0.004473633924644784,0.01762607722943432,7316.598992098894,0.004739905946700028,0.00868173204764691,0.40235019426524016,48.77550954934483,-0.9836369375627684,0.06890414012347217,0.0030474793077152956,1.0620137261111249
0,9,1,0.009433967666450799,0.04896208168345339,8089.671472851397,-0.006663660607170135,0.005397306291550456,0.5130574882046769,60.38960246659993,-0.9831515572857741,0.021469633707927194,-0.0044529850616358444,1.0193226703371345
0,10,5,-0.007399188740589429,-0.046117949518206594,8068.937764095943,-0.0065536611826863,0.0039753745218950405,0.46233483733693603,88.37051869053435,-0.9895909042776234,0.03705897928234713,0.0031336745992238107,1.0333530813541125
0,11,2,-0.01889488412940536,-0.06870350129446717,6658.035614118032,-0.0045132035304384244,0.00316939579578158,0.8147158314334416,89.6428406235893,-0.9819867822246662,0.02449917695896338,0.005637653068750139,1.022049259263067
0,12,5,0.023560592426186244,-0.01770072919282576,6919.0484102255705,-0.01457067451593436,0.015939103692405865,0.7752648368709902,68.02528314977457,-0.9774634109742788,0.13490207083440817,0.003818709513785799,1.1214118637509674
0,13,5,-0.04760344220699085,-0.12419281963511888,6781.155132752026,0.00819534099086205,0.021673220173460437,1.0053765019594831,157.2185006867793,-0.9872917220799253,0.05957876913400149,0.003265780555442859,1.0536208922206014
0,14,0,-0.025031671095176032,0.008141175221377778,7132.609846578627,-0.0037782854703445512,0.0020507663422225336,0.3887095700947694,26.700157692140795,-0.9713011572748694,0.05798673218150969,-0.0009785720915962528,1.0521880589633588
0,15,0,0.030116325857139827,0.09002843195676974,7532.155095749689,-0.004741561127303241,0.01274457374942367,0.949258951171687,92.8171181505269,-0.979752679350467,0.05307585511741762,2.4933196671117255e-05,1.0477682696056758
0,16,0,-0.018040553375010267,-0.07499380120921016,7170.4234794064505,-0.013043502873781036,0.032801573498136866,0.8624534645871271,138.71167055690916,-0.9876416424444387,0.12348699599373221,-0.0005885793543465617,1.111138296394359
0,17,0,0.03353042036477089,0.03749745265585967,7218.655133482144,-0.008641050562601359,0.004609201766173182,0.6378037509599062,26.508027649186452,-0.9530090832706658,0.15000000000000013,-0.0010064114766982657,1.1350000000000002
0,18,2,-0.025641209058423153,-0.078015673005302,8450.606666209436,-0.007283981387961787,0.004631378183091162,0.9121166597874343,182.45083284661706,-0.9900512435828743,0.12868042883590144,0.005249768816866449,1.1158123859523112
0,19,0,-0.00824127885111813,0.04692138110034067,8576.782317200208,-0.012192556816310051,0.00567056106483266,0.5241109700049907,42.63209754993976,-0.9757109816423922,0.07003627567178014,-0.0011967002518026093,1.0630326481046022
0,20,7,0.009247789884076136,0.021800188371950982,6468.112060778212,-0.011997160297852315,0.008324487370437339,0.5389925885660308,32.28687055038971,-0.9671604925196945,0.02848593235611782,0.0024439065286550646,1.025637339120506
0,21,7,0.02165607261430962,0.03134336891436185,6675.841594917991,-0.01293124721868132,0.0039765114940005,0.7213228556184437,23.511860886008606,-0.9404681725868641,0.010421392125195297,0.004080209125023183,1.0093792529126757
0,22,1,-0.0019417366810952144,0.04482494741923164,7660.477496569459,0.002571920039889858,0.012550109742388748,0.64204968534303,51.0403783593524,-0.9751540432552682,0.10144247331526399,-0.0038145837876174845,1.0912982259837376
0,23,2,-0.011326658033011675,0.02797067294506926,6893.690055914252,-0.010751127604252696,0.004690656920865755,0.35229128382433594,25.529880536066187,-0.9727773011660492,0.018904381944953023,0.003712695880571,1.0170139437504577
0,24,5,-0.016712234119769003,-0.10937017817798003,7379.314977781101,-0.0025881156939610607,0.0025705581996131564,0.47903038923186503,178.2003547273584,-0.9946381012066209,0.08055684319343792,0.00419928866366649,1.072501158874094
0,25,5,-0.004901417151376116,0.02322244068987489,6983.509911685273,-0.007303583279067147,0.040023729939144846,0.4645586625355663,32.01332003014336,-0.9713923025935817,0.08150414776036817,0.002935946439078188,1.0733537329843315
0,26,4,0.02972592549423254,0.06999728022014579,7846.58617821731,-0.00490335197192846,0.04085195754622333,0.5893788609599295,67.53325339570367,-0.9826965329457414,0.03227420285744252,0.0030295104954335666,1.0290467825716982
0,27,7,0.016119138391450006,-0.07991935648362533,8965.437410808945,-0.005356035862420049,0.008828739309432133,0.8196812797874096,177.8966145192794,-0.9908270113073024,0.03377154017558447,0.0026822301047134535,1.030394386158026
0,28,5,-0.015554258593298276,-0.012908970702728211,6453.659809631868,0.0019135335546619139,0.01741940424092326,0.6266894467502175,57.58897356997913,-0.9784700743832683,0.15000000000000013,0.0031144795624328874,1.1350000000000002
0,29,5,0.017996187555633154,0.11457387988335144,7318.132279351857,-0.0072541570916811755,0.00900568894670415,1.5493668551918156,42.50389975712561,-0.9296593885174711,0.030701577487334923,0.004559305615574727,1.0276314197386014
0,30,4,-0.034584527328564804,0.00824765706738061,8963.863824314212,-0.00558778584679854,0.010462227092338166,0.4596665579974628,44.26018389932903,-0.9794423928619431,0.05418330119394371,0.002031249939168621,1.0487649710745492
0,31,4,0.013822757832557576,-0.007709154125099191,7412.011007825402,0.0022421643210908376,0.005357686731618123,0.6945159583568257,28.93433679810867,-0.9531189435823276,0.07454460749945681,0.001974976789281725,1.067090146749511
0,32,2,-0.0034172890831968604,-0.013467860604031745,7205.214414227405,-0.005679839521628444,0.003917319277302456,0.5423775067842255,45.49321812164454,-0.9764366030299604,0.03013092419077371,0.001994034598795177,1.0271178317716962
