label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,r_acf1,abs_acf1,sq_acf1,r_acf2,abs_acf2,sq_acf2,r_acf3,abs_acf3,sq_acf3,r_acf5,abs_acf5,sq_acf5,r_acf10,abs_acf10,sq_acf10,r_acf20,abs_acf20,sq_acf20,r_acf60,abs_acf60,sq_acf60,min_sp500_abs,end_sp500_abs,ann_return_approx,window
R09_rebalance005_seed1_w00,1260,0.00023388698819972988,0.005234255879097999,1.0097793822086123,45.082352135285234,0.09018535349403378,-0.006907968613459509,0.023283157376754526,-0.02042512199233971,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,0.005428453076606353,-0.006392080505206409,0.09018535349403378,0.023283157376754526,-0.06300217497767503,0.0007658888144976243,-0.005930866914383214,-0.02469346482807327,0.0007040136745444202,-0.004832562273553844,-0.004672811389970466,-0.006907968613459509,-0.003347470166163176,-0.0015869164270839815,0.005841206305885178,-0.001238406904168973,-0.020104868064786056,-0.03811628040302548,-0.00954103299471278,0.007105712500145009,0.041712355817503904,0.009109033840735574,6549.7693336531875,9899.948806384746,0.06294430419373986,0
R09_rebalance005_seed1_w01,1260,0.00032693998110762407,0.005016759301361854,1.8572420752539525,31.7997874937067,0.0688926840419062,0.009129478294062722,0.02067277562505424,0.004597888522973891,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.009354029749459045,-0.03587214374029608,0.0688926840419062,0.02067277562505424,-0.057056180264725365,0.00022123697128891508,-0.007238246476807225,0.006967107345021571,0.003249354679317955,0.00029361891717524617,-0.008804183855802105,0.009129478294062722,0.0006200526059890226,0.03207903873433134,0.05152536737044641,0.0174607256588996,0.040447636498407775,0.0425783758155151,0.005329628049860904,0.049311938262424915,0.004401694293354212,-0.0023416481297662815,9728.066865091148,14711.85288800284,0.08166071575105693,1
R09_rebalance005_seed1_w02,1260,0.0002319579474542046,0.004407910859047323,-0.39528040508150025,6.880288510026028,-0.006675997855560389,-0.0005480417281253639,-0.005382942493456157,-0.005566960781068801,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,-0.021830856855464265,-0.046951868638339805,-0.006675997855560389,-0.005382942493456157,-0.05927606458418985,0.04577571737211586,0.06889255706497198,-0.041255266094413025,0.04168794131799549,0.022118733986850936,-0.0075752700267685096,-0.0005480417281253639,-0.012273274164578041,-0.034491374511504545,-0.03415471367373749,-0.02511330740026631,0.000960973711424089,-0.005890995389453716,0.005166865238918196,0.022775218615158903,0.022799856612316108,0.007427211807523509,14346.78794240219,19465.361420856058,0.056840397561236156,2
R09_rebalance005_seed1_w03,1260,0.0002321216052916411,0.005194615067301158,-2.5260222936131838,38.08561090673219,0.06535213928623626,0.02440577582994406,0.0477989313796618,-0.0021972728152075786,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,-0.011387014503400341,0.0754866401112256,0.06535213928623626,0.0477989313796618,-0.09248868955215865,0.040571069961803076,0.004881652692137456,-0.03647677052089555,-0.00649404644220005,0.0027434007337111166,0.0016819700687199426,0.02440577582994406,0.017869515615076954,0.004462320175476321,-0.008748078300130403,-0.0051923510777830174,0.0015609745593719389,-0.003474806021051787,-0.006476732389452873,0.0518426972227949,-0.0005785401778563905,-0.006961262326642905,19207.57746958112,25634.164865788454,0.05791698831252279,3
R09_rebalance005_seed1_w04,1260,0.00037084269312063475,0.006191772946836299,1.2089775607205735,60.67104625093308,0.08045596253591186,-0.0025709732052848844,0.0231138765182362,0.002222432698700147,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,-0.006151936104835685,-0.015771017432581688,0.08045596253591186,0.0231138765182362,-0.043979047652116285,0.029735783160136146,-0.0017295750664199964,-0.022838793024106525,-0.002822817857059531,-0.003001500931346964,-0.03586708899705704,-0.0025709732052848844,-0.005014482666277501,0.015426964771402096,0.01874423983374728,-0.0023696984337214858,-0.018212498325803492,-0.0018852139517856012,-0.00285074372790518,-0.017047006394962465,-0.02327462897083131,-0.006168537185202644,25369.66553248998,39927.23788066334,0.09224983130993758,4
R09_rebalance005_seed1_w05,1260,0.00017090362853773442,0.005726549779411029,0.40168047760329045,54.47237287768334,0.1179260424059912,-0.0012964786113650911,0.04688897352425592,0.0025031285004876113,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,-0.015650847978839543,-0.027714517459443564,0.1179260424059912,0.04688897352425592,-0.09376539238483392,0.03592235102680806,0.0003626695121941395,0.0055716470667605,0.054027867862574956,0.005523041110937613,-0.04615545214562587,-0.0012964786113650911,0.0025555556323282867,0.016999432267827946,-0.017610135016977124,-0.006473741498623475,-0.029446178427851733,-0.012211227328001265,-0.005144671666204568,-0.0020333088095430586,-0.014286543454904783,-0.006051480602454367,38333.98882281166,48508.516124630805,0.040313757035448594,5
R09_rebalance005_seed1_w06,1260,0.00030401812886887616,0.004423297015158248,-0.07547737612562681,3.178338208624403,0.01635420265189058,0.020026079584931664,0.02799906454638347,-0.004127203089743941,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.025263805204784037,-0.019543882092015043,0.01635420265189058,0.02799906454638347,-0.08264629658733476,0.05960265805027021,0.09450130523024135,0.0024111506354152225,-0.016338210492819794,-0.006136146132046239,-0.020074895638181878,0.020026079584931664,0.023597439564690452,0.02278724418621912,-0.01037734449832964,-0.03910011890245822,0.01754853608908004,0.001520956155057606,-0.005218653415652928,0.012140287498702553,0.0018031016635456725,0.0035216193495342333,47723.56031051525,70275.4179629131,0.07700409549476084,6
R09_rebalance005_seed1_w07,1260,0.0002274554642517903,0.004701200228228871,-1.0123786034212652,13.817294348427543,0.033547651036232154,-0.013826806858058111,0.03314594967414369,-0.0006804670567252535,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,-0.07295574227207291,-0.00961481862945372,0.033547651036232154,0.03314594967414369,-0.06865351752374899,0.043252256277671604,0.015609753419247177,-0.012646228356799169,0.022167422303510317,0.02313860027711149,-0.06576322766658034,-0.013826806858058111,-0.0031392542927304898,-0.02789773521942221,0.006082830923438682,0.0036336998887273315,-0.017047068558111635,-0.03243932644921678,-0.017475136620855536,-0.04689975310226999,-0.016717863606382607,-0.011500927302418223,68627.97860453812,92297.73021825003,0.0546884477636862,7
R09_rebalance005_seed1_w08,1260,0.000315601527536129,0.005903728448156672,1.2991209466341986,58.18868464225211,0.09049180783583727,0.02083403933071656,0.045898297197442886,-0.006284847525981303,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,0.03068365387040903,0.005783138356604758,0.09049180783583727,0.045898297197442886,-0.0899281626121921,0.03558734439396963,0.008991477986943672,-0.021654295442295527,0.042259289415300584,0.0043683794589551355,0.04743031105573047,0.02083403933071656,-0.0018752027063547306,0.031061479810060258,0.005191902983836662,-0.004458734913459714,-0.032485262051861245,0.041699942801225805,0.00413773793724444,-0.015638765206638535,-0.010126682878820232,-0.004846238390549249,91320.20976129688,134391.97019145952,0.0793004767929053,8
R09_rebalance005_seed1_w09,1260,0.00022332508280727318,0.005945860358552698,1.0970266853997062,48.27730778257112,0.0995706130323738,-0.022506120879008273,0.030885700046121997,-0.0031968068885915983,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,-0.015163827644468398,-0.05934057539633474,0.0995706130323738,0.030885700046121997,-0.047968729067876026,0.014833019541194842,-0.0048396947825062086,0.014908300667370734,-0.0015357072849698735,-0.007418476664448059,0.004201160843799925,-0.022506120879008273,-0.008545039759801318,0.017924535044045776,0.0027380131472346833,-0.0035707249090149466,-0.015234201733386675,0.0024667559889251733,-0.0030553881560947942,-0.0021188992262467046,-0.02238955611823752,-0.007683086008189624,131858.31920261213,174152.98138759288,0.05326337598218567,9
