day,firm_id,sector,latent_state,observation,price,return,market_weight,buy_value,sell_value,imbalance,firm_uncertainty,obs_var_factor
0,32,2,0.003011397968555775,-0.004142080099454022,7237.470886741518,0.009518872783377538,0.00455764862611796,0.3567131796464081,60.6443502099579,-0.9883046897768885,0.007110512662338364,1.008532615194806
0,33,4,-0.0084922678743296,0.0022854661220965636,8443.08330988581,0.005266379368029732,0.02330252713886692,0.5634218238437755,55.48007538438079,-0.9798934094979699,0.20000000000000018,1.2400000000000002
0,34,7,0.0020104507236884776,0.03524510132482152,7889.511023884273,-0.005170281133780002,0.0016112663109690184,0.3441152698471648,61.41765901058362,-0.9888566909111409,0.1665965177424455,1.1999158212909347
0,35,3,0.07556902664433013,0.15997629508266725,6124.630301488271,0.013181495593113504,0.018353966872631598,2.580658745975349,57.770695159547394,-0.9144788449825836,0.1970960309054568,1.2365152370865482
0,36,1,-0.00457881483570129,-0.014078498926710325,8102.454846315902,0.007532770314367313,0.007405182780593929,0.6708752494817474,64.40667679767577,-0.979382283787033,0.13314112787404106,1.1597693534488493
0,37,4,-0.02806674343939329,-0.037419192563306544,7163.6228869878505,0.006278580146385375,0.0024661315348655064,0.5134304681805082,87.84103585661839,-0.9883779396779496,0.10001613676051974,1.1200193641126237
0,38,6,0.011969230420192867,0.03942802471804075,7021.66703067406,0.007486334400292281,0.008212339661208198,0.46516754494353874,53.693317624170106,-0.9828219883188227,0.08763997051475879,1.1051679646177106
0,39,7,-0.00035122025488528233,-0.0709331717407847,7617.553687284909,0.004551914054747309,0.005058387747139806,0.6577455059487687,156.3363650987845,-0.9916207620284483,0.11112102968739535,1.1333452356248743
0,40,4,-0.01861778836190999,-0.017198391489582337,7219.838399435427,0.014300774295302294,0.016716471335123603,0.6766250171837214,54.29771783178986,-0.9753839706813686,0.12837625018005566,1.1540515002160667
0,41,6,0.015202854066776274,0.07695645608104648,7276.3139336773565,0.002237117496269582,0.016479778619558908,1.1169400928792301,52.89987075210961,-0.9586447227858816,0.05641247012522822,1.0676949641502738
0,42,2,-0.010041561825416493,0.013984987188484573,7422.57689695574,0.006161768124913843,0.01740099536170163,0.5210203205801185,53.0186098844555,-0.9805370220498316,0.08044461010200354,1.0965335321224043
0,43,3,0.0023015766417572255,0.031121880609382487,7623.4170788720785,0.012902007152500176,0.027596201182212707,0.5595906655053797,31.231246950435974,-0.9647954751775919,0.020252968461890793,1.0243035621542689
0,44,3,-0.018855614813048798,-0.0721225869863406,8477.957672984676,-0.010114414054807943,0.005052674426438525,0.9386495221690416,130.77231972038246,-0.9857468284067769,0.05053323564637375,1.0606398827756485
0,45,2,0.00118485593446928,0.08004791319714799,7003.8303625182225,0.009435999094559585,0.013832110335437773,0.9464183221819216,49.18623993518194,-0.9622434414786284,0.03681182740629102,1.0441741928875492
0,46,5,0.01940693191281919,0.039390571372088755,7264.864975229679,0.012791180773081376,0.008728168844220108,0.40500910966953635,36.3917188278415,-0.9779866780086359,0.09337368749094375,1.1120484249891325
0,47,7,-0.043773698196837275,0.00999847159136441,8106.427724551016,0.024358750775621545,0.010451541648665566,0.29732967297399465,47.679131452536616,-0.9876051852724212,0.0368215281695855,1.0441858338035026
0,48,2,-0.018751653540998562,-0.04638292507077396,8319.518262451982,0.009140170014441944,0.034830008064099485,0.9845725487490792,113.12078525318401,-0.982742746384451,0.024555880020773427,1.0294670560249282
0,49,1,-0.0003895703629389277,-0.04455707660487558,9610.544792096012,-0.006398734250071042,0.010491278829803422,0.5008011522779025,146.15874392586935,-0.9931705617591048,0.12150333735857488,1.1458040048302898
0,50,6,0.03340495251331322,0.0674161923552415,6087.20214946678,0.0037868536509735296,0.004195546561314344,1.1411401955816525,21.189446882126298,-0.8977957729405402,0.07532625091005073,1.0903915010920608
0,51,6,-0.000764051211356722,0.03921429128564235,7619.466673883144,0.014560493026611197,0.010738503333705303,0.5257426207535703,50.9751515874314,-0.9795831653284264,0.053983711499702554,1.064780453799643
0,52,7,0.0019851662858012473,-0.12049534946717494,9260.545210212636,0.007438806866210335,0.005000102726565433,0.7330391022440603,260.9837865230298,-0.9943982271602911,0.12067368431163093,1.144808421173957
0,53,2,-0.006874321478239607,-0.035807338304703125,8836.683623965966,0.004295167050748914,0.010018530095470676,0.8480089637618605,111.06801249402744,-0.9848456198994865,0.1327805712583061,1.1593366855099674
0,54,5,0.006993092804207456,-0.014920831508447493,7486.368933143177,0.010474693970990354,0.007481278695901524,0.4992950563473532,72.87314268046592,-0.9863901194442655,0.012851900385739077,1.015422280462887
0,55,5,-0.03956564062485784,-0.04579612083162747,8448.098743658213,0.00375792195379747,0.007253044918357977,0.580480460436839,146.95150354029977,-0.9921307848618102,0.14416737898722096,1.173000854784665
0,56,6,-0.005896515727735179,0.08203250679754338,7373.2915044110905,0.018563575556881446,0.009516341084432124,0.9117216289286042,39.73278430998748,-0.9551367837622935,0.1053140689822872,1.1263768827787446
0,57,6,-0.019728039601122727,-0.07711259138411407,7786.971302310601,0.005089016794783475,0.015229632017007517,0.43471270427077563,171.61300752237136,-0.994946603137832,0.02721714431325524,1.0326605731759062
0,58,7,9.57035376390105e-05,-0.00741664017197676,6677.693177537583,0.011580922955015931,0.004130826573424128,0.6183561138778448,43.39329913364295,-0.971900347265461,0.06519143528240079,1.078229722338881
0,59,3,0.027314498098366315,0.07356725805934153,7314.783844881212,-8.11746966756211e-05,0.021317617678750535,1.0845897393641588,41.69690992004155,-0.9492963197422484,0.0811919392820343,1.0974303271384411
0,60,0,-0.004820708494639059,0.04811230784218882,5683.233562873913,-0.0066401584877833686,0.013588608629375972,0.6871532736823905,25.669569940820768,-0.9478574579575807,0.05086805768714065,1.0610416692245688
0,61,1,0.0029363826163023013,0.012148854198658746,6013.321921248717,-8.765928758876738e-05,0.0057887994369046755,0.5236226480462649,32.73207885655962,-0.9685093006708642,0.006097208999281635,1.007316650799138
0,62,7,-0.025508407707761287,0.0245549129238642,6849.7102968154195,-0.007883013208181308,0.004498030221942955,0.31011684306195786,48.807498662706614,-0.9873724796954275,0.04518173292172086,1.054218079506065
0,63,6,0.03111214552821051,-0.030732599229300495,6990.762020281164,0.0038311933722406646,0.0030157121060634044,0.6315767718765313,72.29373716589676,-0.9826788055267945,0.1132949173734464,1.1359539008481356
0,64,0,-0.023092076117521832,-0.029763568095936308,8494.600981428068,0.0008497512034075739,0.009436135496824802,0.4945618008996359,111.9349752713501,-0.9912022798585852,0.12448486980891972,1.1493818437707037
0,65,2,0.027293891446748694,-0.012151401853713262,9024.875301239501,0.014038724405811862,0.11022417851202802,0.38450734862662844,95.07940862116125,-0.991944446334167,0.08211663734980412,1.098539964819765
0,66,1,0.02564220421907834,0.09583132978354812,6867.744572093226,-0.03956785604092947,0.009833279737780025,1.2206156688174825,26.896849656504816,-0.9131774037843448,0.04754200285440994,1.0570504034252919
0,67,2,-0.03790415713739673,0.046530563427789016,8267.379729436096,0.003945245387170705,0.016808461519094913,0.6048256618091805,38.42624151662978,-0.9690079874307003,0.10305666283620751,1.123667995403449
0,68,5,-0.012735902909417823,-0.016293358020453494,6878.6624720125965,-0.002447858813651677,0.0013452275387933882,0.7671657948297247,25.999927725414157,-0.9426784387538483,0.014680218499495062,1.017616262199394
0,69,4,-0.033984478859240684,-0.08716566560238236,6298.344118544344,-0.00344701937841997,0.005434788127114034,0.7558571453225047,153.45309507233912,-0.9901969744953495,0.14017281749705784,1.1682073809964695
0,70,3,0.001553323140313718,-0.02671634570655049,7230.674254858187,0.0016342751293850705,0.006584999269597515,0.7105797214690849,55.79045246622082,-0.974847195017746,0.009004246866577853,1.0108050962398933
0,71,3,0.015573268678586936,0.06881099276428292,7197.6217814760075,0.015105512030035453,0.0017899473374856992,1.0222174113967943,61.552585513329554,-0.9673281460235641,0.01815803135617921,1.0217896376274151
0,72,5,-0.03966595937197595,0.002069717426977098,7447.276037999148,-0.004231635989503884,0.006004892274061145,0.46077006199934,34.33606407610792,-0.9735165526462942,0.05171965423029255,1.0620635850763511
0,73,5,-0.018523124918926333,0.05385195426382411,7168.336545011367,-0.006260148427115291,0.010837108558106628,0.6835064570553595,29.284280378629607,-0.9543839215568201,0.20000000000000018,1.2400000000000002
0,74,0,0.02204857589002756,-0.03603541753963762,8630.705569991575,0.003391720088253161,0.009880393541175453,0.502300341571607,96.03333076797122,-0.989593472663033,0.1360761924854237,1.1632914309825084
0,75,1,-0.009344779222332272,0.007679543738088783,6944.019839946259,0.007592859323210917,0.03368868659827579,0.47946137684038337,42.184415635239375,-0.9775237783854763,0.013907273413325509,1.0166887280959906
0,76,2,0.015924425855481487,0.01723213984626632,9110.420270193245,-0.0006785140405570441,0.011931431423653445,0.4652999491762215,46.654871679754564,-0.9802504985198034,0.1399440391647596,1.1679328469977115
0,77,3,0.049817500704431056,0.08745647172421897,7687.469456945165,0.01432952391486278,0.006546047228680509,0.816338113741157,74.38577348950255,-0.9782894895681337,0.20000000000000018,1.2400000000000002
0,78,7,0.03836374053353391,0.06562737660024542,7329.7860130296895,-0.00393743336066383,0.00954004554018625,0.863354061039238,39.92762475219735,-0.9576693628524592,0.20000000000000018,1.2400000000000002
0,79,7,0.02271425570402593,-0.003414188631387302,7619.59109155685,-0.025072658719192047,0.01852028197397359,0.5249530230204743,65.92213226665757,-0.9841993664214457,0.06352859227284162,1.07623431072741
1,0,2,0.05223269371240437,0.03734478601125701,8106.27558955798,-0.006650926187367914,0.011200518173995616,67.61806173623474,45.284691733963044,0.19781067614058748,0.1670791340619692,1.2004949608743631
1,1,6,0.005395412961131373,-0.03309442364072616,9317.092182394634,-0.009298766130790607,0.0021568518426055795,51.94199132835438,89.31124724797112,-0.2645550381427884,0.07526551983695311,1.0903186238043436
1,2,0,-0.05569304000218431,-0.03107619947154415,6733.828403515752,-0.009538473560079586,0.010005166296201178,48.469624143586046,60.562312444829914,-0.11090959841226684,0.29743465193798635,1.3569215823255836
1,3,3,-0.023623440697567468,-0.002847825054129092,7106.319770462314,-0.00178792337017941,0.003353281981402518,71.75304097246047,136.04203181994802,-0.30938650268865703,0.06440131367101602,1.0772815764052193
1,4,5,-0.013380058838770626,-0.040906122985161705,6880.02016569226,0.013022097765713992,0.00606839431325633,80.03715297775523,48.76871768434437,0.2427562900078953,0.08868400135043386,1.1064208016205206
1,5,0,0.004434916144950516,0.0041457715969049885,9237.791226583311,-0.004428237814097675,0.010093499059099403,51.70777637276496,63.431397765372886,-0.10182130869238933,0.09112372019489577,1.109348464233875
1,6,5,0.011490553131831635,-0.016254675310611692,6300.91018178129,-0.011899040024823272,0.008384538001930392,84.58581228665327,69.81450948381752,0.0956688602287946,0.056288954716458665,1.0675467456597505
1,7,6,0.03068518941081224,0.03345555266727465,7923.791870792732,-0.014608267284698861,0.028035087857150157,37.774036068864284,29.155598037677745,0.12876864106769953,0.2068386004327273,1.2482063205192728
1,8,4,0.008887217619042273,0.07542253173235353,8907.969201255699,-0.003045101448980068,0.011080754397418922,98.3006957571975,55.269769791530635,0.28020313548983083,0.10889085322665563,1.1306690238719868
1,9,1,-0.027885901115987932,-0.0027491422174524376,7222.543659439298,-0.006666614328274334,0.01249959747839623,38.23262191836891,33.013954679417836,0.07324797187574549,0.11592316261999439,1.1391077951439932
1,10,5,-0.03830815079386907,-0.10660827997489505,8531.193164079252,-0.021165615376300986,0.028674786061396416,98.63182645145892,136.57686129645734,-0.16132497148874236,0.21430168551540857,1.2571620226184903
1,11,2,-0.06899994635280252,-0.015592125775465912,7271.087395538374,-0.016366095654971935,0.004483159700573323,81.90118828260019,80.82894069783568,0.006589115313039743,0.2491624387864258,1.298994926543711
1,12,5,-0.25161524486181297,-0.3268728810887301,6387.369869776416,-0.012683537763848547,0.0032875137205277717,83.47454661865905,192.47565725062904,-0.3950028269709363,0.389825709673098,1.4677908516077176
1,13,5,-0.011567893884511942,0.006776925100801932,7865.037369575681,-0.0047132290771421375,0.00895331287864919,48.413704595745806,71.97724571500619,-0.19572518580709486,0.14629374014996055,1.1755524881799526
1,14,0,0.005775842054413743,0.07640084821744611,7569.824314121922,0.001262815603938987,0.011301625518337344,62.12394255509346,33.81168336858695,0.29511726132620036,0.12004747200428717,1.1440569664051445
1,15,0,-0.08715205172940232,-0.10764183542808092,8200.039280778397,-0.016937077703676803,0.015863091853900117,59.37209095651963,226.75198439237744,-0.5849905962340685,0.3059614012694053,1.3671536815232863
1,16,0,-0.060800626148618045,-0.22332015956956996,9303.858819390263,-0.012265390471858983,0.004632362045250333,49.19731128723878,298.7070086417302,-0.7171790721216574,0.25419225193477857,1.3050307023217342
1,17,0,-0.014587112228272015,-0.01990972156995787,7495.362319664626,-0.00023416823931687696,0.03366524547373197,53.917664372407906,102.7307043132498,-0.3116089899313422,0.2021883337219574,1.242626000466349
1,18,2,-0.05118055555524179,-0.08530202150330339,9051.094607821264,-0.015976494493258508,0.00872789516182875,69.39910884438375,147.05656630432895,-0.3587684056157595,0.14352236983075337,1.1722268437969041
1,19,0,0.025742369639827494,0.014880807520342463,6352.719073248258,-0.0012065052803382293,0.004077333510929729,57.206165815360336,38.89652729819246,0.19052159646913427,0.2282139389828674,1.273856726779441
1,20,7,0.008596192123774882,0.06877911197123218,8066.080080671675,-0.0024530878386494286,0.0076883264441141765,86.52909216108556,47.363378245652775,0.2925161795593339,0.2007145205174597,1.2408574246209516
1,21,7,0.0077529116551497265,0.06922905934697744,7660.887214635029,-0.009105121222739323,0.0025071199679203384,75.09547286699903,47.15904089978798,0.2285104337355931,0.17288002852701403,1.2074560342324168
1,22,1,-0.030583269490000325,-0.022340889415095662,7364.182247508849,-0.014046600497513294,0.0036749374510314154,49.19220409555345,46.649578500504646,0.026529406341893845,0.2501466526777624,1.3001759832133148
1,23,2,0.06026953868769307,0.03467212714290904,7581.343759404738,-0.01627437370646402,0.0036929625909127104,39.10511536821243,34.43135064401596,0.06355710272173966,0.2046089850307251,1.2455307820368702
1,24,5,-0.05763442452836859,-0.09322946241197973,8191.754251772131,-0.002559531488415914,0.009699718721373119,74.27665807022417,177.58161368985657,-0.41017098583774186,0.22236229105228297,1.2668347492627396
1,25,5,-0.0008729689910729477,0.04810171121929679,7239.38774668108,-0.003241048332328096,0.013825950714011378,122.46474189634806,52.41906836194078,0.4005269180180551,0.29832044615674064,1.3579845353880888
1,26,4,0.06632368344119281,0.04850884058878557,7947.294634028081,0.00283073951614422,0.007049002557979428,75.74477634229486,29.051048983804417,0.4455685826486434,0.33060559830503217,1.3967267179660385
1,27,7,0.021700409913874764,0.05961218025934238,7732.695884502101,-0.012597988300166429,0.00937039335142542,34.55548185019276,85.59797300104256,-0.4248108488733997,0.0777301711976778,1.0932762054372134
1,28,5,0.02704345313942418,0.03380788116076001,6357.672208295902,0.004926376536800265,0.005557770143150849,56.03889811933689,26.167382051214588,0.3633726767077306,0.18815041498388171,1.2257804979806581
1,29,5,-0.0191008140438665,0.0648373313858584,6893.606949170929,-0.005797436742745088,0.007194268114306626,63.455253051456616,36.819953451717474,0.26562198701261625,0.1724064935411456,1.2068877922493746
1,30,4,-0.027120943816190898,-0.021944626567249534,7505.67846337845,-0.01093254352709522,0.07415018833440942,62.47705835671068,92.44974262203802,-0.1934635200351502,0.05093294753283373,1.0611195370394004
1,31,4,-0.023636436346628986,0.07517981269049864,7391.149172672765,-0.009887934428939036,0.006357206141493371,82.33729485477583,41.21996478387357,0.3327795565458442,0.15126490269589515,1.1815178832350741
1,32,2,0.0023270213378641614,0.056197068161192104,7154.302897590086,-0.011491305519969557,0.0045447886915626155,55.09205870322257,45.826458321139135,0.09181268864419508,0.014285851593808288,1.01714302191257
1,33,4,-0.04028044946294797,-0.1627433265492843,8414.84190024219,-0.003344916614828662,0.023428272714337315,70.97035805196919,193.25925292328054,-0.4628129845837123,0.38327961567540314,1.4599355388104838
1,34,7,-0.016858047250485994,0.07387017225265863,7776.824908874833,-0.014283029032889196,0.001602182274591845,53.37684741741643,64.98558362644923,-0.09807787915941393,0.2666644593442789,1.3199973512131347
1,35,3,0.075552585302889,0.017995071719662907,6149.485906539791,0.004058302922460589,0.01859007909004343,114.63613857176061,36.76669636411245,0.5143195782305899,0.2778829348021777,1.3334595217626133
1,36,1,0.01727792324035814,0.030689230987119714,7998.8135116782305,-0.01279134985674064,0.0073745766980745624,54.273394573966726,40.71886887818897,0.14269083821191406,0.24822883820634284,1.2978746058476114
1,37,4,-0.017124077126972604,-0.0367201137783166,7120.974980783962,-0.005953399121742601,0.0024729500442905354,37.92596802666198,113.60206808695773,-0.4994197905597642,0.14998272977903834,1.179979275734846
1,38,6,0.02270271008918759,0.04038593677521351,6997.469087224179,-0.003446182130848971,0.00825581633655602,63.85498803126826,47.3858120133421,0.14804978039688282,0.1665983833765839,1.1999180600519006
1,39,7,0.031667906605515675,0.17294032114674357,7520.362607163601,-0.01275883099892526,0.005037647050608286,136.44069036654034,69.34806679308862,0.32602667171502664,0.2975167484833694,1.3570200981800433
1,40,4,-0.02288815422382435,-0.11329781312565317,7179.96403044996,-0.005522889402702637,0.016769949765764895,57.68794444364623,159.56760405611433,-0.4689392759610531,0.16297640921652348,1.1955716910598282
1,41,6,0.05083191230149975,0.09124047935903064,7208.478905568726,-0.009322718718150186,0.01646933027966631,127.02895224182876,46.780733066593946,0.4617016539232198,0.25590051917563406,1.3070806230107608
1,42,2,-0.017263750511262763,-0.06512285879257551,7394.757322870096,-0.0037479671105938393,0.017487819978859332,89.24994569454356,72.83311330366745,0.10128654093921083,0.13102209503732165,1.157226514044786
1,43,3,-0.008681378517744677,-0.016409098979846767,7467.2691950646695,-0.02048266311444045,0.027268031790645676,59.51589883492983,54.40851540991051,0.04483133364195291,0.07636642471732498,1.09163970966079
1,44,3,-9.546460712251542e-05,0.06295395741625974,8471.404318622244,-0.0007729873886153306,0.005093048866330987,108.28327924814451,36.15504236041709,0.4993705000443084,0.14471432935637119,1.1736571952276453
1,45,2,-0.015688363714294037,-0.059138790054040706,6909.194852026391,-0.013511964966810777,0.013764886311762587,67.8286809020532,49.92344543217975,0.15205870184372178,0.13259684302630365,1.1591162116315643
1,46,5,-0.03825837346318714,-0.060130275696625705,7227.822578664149,-0.005098841711694606,0.008759825150514105,64.05305083428749,54.063980410122646,0.08456926421906667,0.2906575551652667,1.34878906619832
1,47,7,-0.056681554375841686,-0.04046254284951403,7930.279060581968,-0.021729505270930413,0.010314107955522633,42.98749918054707,78.18306200318821,-0.29046298439587465,0.14860462679862024,1.1783255521583442
1,48,2,-0.0686717681690309,-0.04092062245143732,8204.104087990154,-0.013872699214174463,0.03464805973460344,50.72497266451146,90.0970962210672,-0.27958773697798006,0.22454362552236273,1.2694523506268354
1,49,1,-0.017809411626938207,0.08837387645126267,9553.36667887557,-0.0059495184151752345,0.01052032682185043,76.25080688373623,54.02759590056267,0.17058246423083495,0.20491842132739682,1.2459021055928763
1,50,6,0.012534829709623291,-0.008447759439846023,6023.046107988006,-0.010539495798475062,0.004187736725440381,72.74407777569932,22.945508776781466,0.5204178510175242,0.16572208056205104,1.1988664966744613
1,51,6,-0.011951418620551442,-0.015744656201040506,7638.658315752176,0.0025187644608795487,0.010859970076499047,61.1293417573669,56.27878528312499,0.04131363472417656,0.12489113734563922,1.149869364814767
1,52,7,-0.013334198011913408,-0.01433996315889512,9078.392136013092,-0.01966980021852969,0.004944742389043483,79.04582800447024,124.04463572641369,-0.2215702642806016,0.17972115038652514,1.2156653804638302
1,53,2,0.046305128948960654,0.043891013606104284,8666.125002534178,-0.019301202655848917,0.009911331726348775,39.71948607510553,43.73100548562654,-0.048070650459302686,0.32821688599428966,1.3938602631931476
1,54,5,-0.009042354370154413,0.06517928495289202,7461.743528947651,-0.0032893655676660815,0.007522068563442359,95.04224759998134,43.61422234316349,0.37090245610273126,0.09233400705826685,1.1108008084699201
1,55,5,-0.028903075678044444,0.018867297368225042,8383.743395970987,-0.007617731473076771,0.007260921225164303,64.696443547975,76.52492510607784,-0.08375844017625327,0.18441880757543824,1.221302569090526
1,56,6,-0.01091787086323439,-0.11023674891604092,7355.843958808795,-0.0023663170772317364,0.009577087723273228,104.94606328002966,91.03643913740643,0.07097380618666267,0.13791646643074662,1.165499759716896
1,57,6,-0.04125412356479067,-0.017913204316792206,7655.805844048644,-0.01684422006577011,0.015104421929371566,67.32589805953408,108.26499956585721,-0.2331504768170283,0.18385253955354114,1.2206230474642494
1,58,7,-0.013299222199404208,0.01458673030879492,6637.072181427235,-0.006083088130941619,0.004141707310893198,52.2387672896047,29.669332344838875,0.2755458256902288,0.12427033296722696,1.1491243995606724
1,59,3,0.05675740849468838,0.032635780110302264,7261.782626180321,-0.0072457669050576025,0.021348766085091047,73.43084071220439,36.73958217733358,0.3330409158120972,0.27915257172051555,1.3349830860646186
1,60,0,0.009477251063058502,-0.049663466726697476,5709.02333001608,0.004537868601888816,0.013769991300312636,68.63434410568811,53.931593375729655,0.11995788578753855,0.12534827497340087,1.150417929968081
1,61,1,0.009397021904106559,-0.0020926887556939368,5966.364039100155,-0.007808975265839548,0.005793968892547839,60.45522305008753,50.841050907269846,0.08638359399538321,0.06100447795851151,1.0732053735502138
1,62,7,-0.012906358351210838,-0.09221864717704845,6903.77606576183,0.007893146805281158,0.004573295073873239,90.90697903755384,80.80149813455789,0.05885254513560146,0.09684178449144397,1.1162101413897327
