label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,r_acf1,abs_acf1,sq_acf1,r_acf2,abs_acf2,sq_acf2,r_acf3,abs_acf3,sq_acf3,r_acf5,abs_acf5,sq_acf5,r_acf10,abs_acf10,sq_acf10,r_acf20,abs_acf20,sq_acf20,r_acf60,abs_acf60,sq_acf60,abs_q095,abs_q099,abs_q0995,abs_q0999,abs_q10,ann_return_approx,lev_dec1_1d,lev_dec2_1d,lev_dec3_1d,lev_dec4_1d,lev_dec5_1d,lev_dec6_1d,lev_dec7_1d,lev_dec8_1d,lev_dec9_1d,lev_dec10_1d,lev_dec1_3d,lev_dec2_3d,lev_dec3_3d,lev_dec4_3d,lev_dec5_3d,lev_dec6_3d,lev_dec7_3d,lev_dec8_3d,lev_dec9_3d,lev_dec10_3d,lev_dec1_4d,lev_dec2_4d,lev_dec3_4d,lev_dec4_4d,lev_dec5_4d,lev_dec6_4d,lev_dec7_4d,lev_dec8_4d,lev_dec9_4d,lev_dec10_4d,lev_dec1_5d,lev_dec2_5d,lev_dec3_5d,lev_dec4_5d,lev_dec5_5d,lev_dec6_5d,lev_dec7_5d,lev_dec8_5d,lev_dec9_5d,lev_dec10_5d,lev_dec1_7d,lev_dec2_7d,lev_dec3_7d,lev_dec4_7d,lev_dec5_7d,lev_dec6_7d,lev_dec7_7d,lev_dec8_7d,lev_dec9_7d,lev_dec10_7d,lev_dec1_10d,lev_dec2_10d,lev_dec3_10d,lev_dec4_10d,lev_dec5_10d,lev_dec6_10d,lev_dec7_10d,lev_dec8_10d,lev_dec9_10d,lev_dec10_10d,lev_dec1_20d,lev_dec2_20d,lev_dec3_20d,lev_dec4_20d,lev_dec5_20d,lev_dec6_20d,lev_dec7_20d,lev_dec8_20d,lev_dec9_20d,lev_dec10_20d,lev_mid_1d,lev_mid_3d,lev_mid_4d,lev_mid_5d,lev_mid_7d,lev_mid_10d,lev_mid_20d,score
Z59_tiered_seed1,14882,0.0003012882739869518,0.011755007614540748,-1.0059373542630152,27.440765461004993,0.416192690701154,0.34612489168311056,0.13411206634981065,-0.00680346106573129,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.012806233158269975,-0.0029369624770176402,0.416192690701154,0.13411206634981065,-0.009905634290308003,0.3900381494349922,0.1368980651703624,0.009284739328779261,0.3706685531756248,0.10848404374551157,0.006083364044686178,0.34612489168311056,0.09313512747074544,-0.000503796019845465,0.3078061654641872,0.04652327147499955,0.0020578015255615766,0.29151743475478914,0.040854160509300665,0.01641394380151507,0.282487356860349,0.04380026874186268,0.025151453260332347,0.03788850296288729,0.043363064751028975,0.073734166674322,0.2091614007949829,0.06075637603676376,-0.005593676118656578,-0.042354637659799826,-0.019234832495887998,0.007513615567154376,-0.03460389970454912,-0.051367622565225236,-0.046720491404232525,-0.055122669070416894,-0.09536138108904679,-0.15208384107076187,0.01090095239149124,-0.059443471018045715,-0.015402733599185252,0.005473045209172571,-0.038655532999944314,-0.07067898497662634,-0.04756450779100033,-0.0630085642250212,-0.13709732680675796,-0.1867194416986752,0.011689578843792268,-0.0678109275333898,0.00943665446793206,-0.0005709842661439665,-0.02344646485460349,-0.06472926338229193,-0.03500555875067776,-0.058861410696192794,-0.13212108361562716,-0.17037038273185579,0.006336532109253471,-0.07032470274956606,0.013805666814398668,-0.0004886363975833385,-0.027936639872430842,-0.06217776885474147,-0.03326074776219251,-0.05307249324538028,-0.1299853660009281,-0.17879032712882403,0.00986159596946208,-0.06686886409994863,0.014635345838636644,0.006561094407920354,-0.020292085076696356,-0.0697840213621357,-0.03858701873037734,-0.04915181811360803,-0.10852586935678159,-0.1563848547325759,9.791910700049243e-05,-0.05708266132889018,0.011067508384129737,0.01522546884164164,-0.008266416273171092,-0.07427041670162217,-0.042248440009832945,-0.0680289717540567,-0.09581752736865837,-0.12182827016109302,-0.01670258083806033,-0.055497198722245795,0.007987000399054084,0.016325617290786933,-0.0034991578306149337,-0.059237484570341496,-0.057124029933599545,-0.06575217205785358,-0.07783264747156846,-0.04518762353756189,-0.05663521276669412,-0.07140098335987002,-0.06283275625987864,-0.06128660314713465,-0.05726816252791981,-0.05772635442146825,-0.052689098372795604,0.3507093193008629
Z59_tiered_seed2,14882,0.00035387991075182924,0.0135295507503236,0.1410558420608557,13.392188022905355,0.332018121960754,0.2650474985476013,0.1341105969786453,-0.002458316446808775,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.0043871375828702505,-0.01614935686349548,0.332018121960754,0.1341105969786453,0.01149822400488823,0.32192132213426655,0.10280731548442933,-0.0010730081646552383,0.30262937040881127,0.0819503409161762,-0.012593786757148919,0.2650474985476013,0.0542369485702513,0.012216567253536917,0.24885632202349553,0.05004921118107873,0.004103612046964042,0.22248000501555157,0.042144717791285126,-0.003795755376366913,0.2385305544390117,0.04669720299790865,0.027911538351327172,0.04019895929843197,0.0464307419210672,0.06755321598053039,0.22930097579956055,0.06927252231502035,-0.033170168521853186,-0.029441574662359825,0.0059371159920974656,-0.024732885115853927,-0.026818473044874634,-0.04223548744418753,-0.05575486309637191,-0.06972911143731979,-0.14163459605794415,-0.0869866552083383,-0.03151181989189472,-0.046280312760785695,0.025818236495137314,-0.05026498643141162,-0.02851069631875296,-0.03528340103572662,-0.06928848843014805,-0.08860338016975335,-0.1418746001731983,-0.14302565967143951,-0.032026865470202656,-0.040513475247186286,0.030051212964992684,-0.06972300037072068,-0.02740385672011848,-0.024085084207284103,-0.0654259120130247,-0.08829407659280566,-0.15720002323426127,-0.17452574529553183,-0.029697228412534957,-0.05075445916731909,0.03741949050439975,-0.06883389656756606,-0.0246351884846296,-0.014225906611142978,-0.05308030956414129,-0.07053523842472964,-0.15304656543169096,-0.17015475616406625,-0.03281179874192778,-0.04620103155463256,0.0213175387638803,-0.06259712074626848,-0.03073965352539683,-0.010804179641144208,-0.0402586333295169,-0.06916933251107349,-0.13739774159878007,-0.14457021550767452,-0.04352291288344719,-0.0433556363256155,0.017690255344226823,-0.06015772796027677,-0.027274090122930156,-0.006741344933692143,-0.05884098085517026,-0.052738936271583395,-0.11422946214873163,-0.13095193440142192,-0.029410480292078194,-0.03581321112872736,0.006957132854020403,-0.05937167004428527,-0.04048115858604916,0.004283703402947598,-0.04021763499635852,-0.021018346211475622,-0.0665384498445112,-0.05597049595596142,-0.0672345062161396,-0.07271211322551585,-0.07248179055349883,-0.06310464170326688,-0.057673908121182296,-0.051964962866421514,-0.032794377247089376,0.2946929012743222
Z59_tiered_seed3,14882,0.00028296569861772697,0.013049280009794285,-0.3275818987558618,20.984941535581157,0.404354441113966,0.3389080491021439,0.20676129032917714,-0.011848398999587428,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.0019694055342955085,0.020419213231367948,0.404354441113966,0.20676129032917714,-0.00752440477193288,0.3973739857395843,0.1464414568579864,-0.000665985709495536,0.3623339692573427,0.1093270493097987,-0.03134926390152085,0.3389080491021439,0.07863978266859573,0.003024348124006245,0.3179026888256257,0.07158365241401368,0.0038019986551720815,0.28900227494119163,0.04453435680296687,-0.004489588610812134,0.27545211457331237,0.04149107732241751,0.027272889018058775,0.04056560430675748,0.048247946370392966,0.09063196790218381,0.2275342047214508,0.05171721457718914,0.015726720095784012,0.023955413115237946,0.0032315881089528837,-0.037938274345289805,-0.07446859474386809,-0.005221385842349864,-0.06195774144332583,-0.07274618732772313,-0.11936981216497182,-0.13989016884676123,0.025859920743516673,0.004329185557451176,0.02378158240793875,-0.039966581262912707,-0.07302247624017993,-0.010373060341265722,-0.0672202946573193,-0.10475360453149382,-0.15871460460224388,-0.17050330580002607,0.03371596485211631,0.002719781512220536,0.015774749092470567,-0.048804182454487435,-0.07949613313190473,-0.01974524016302095,-0.06405046161596734,-0.12177477490777294,-0.16173191439687762,-0.18053828583243373,0.02689111412773189,-0.008012511957583594,0.019594369187296814,-0.047683188529762804,-0.06743712183193007,-0.0150617279045349,-0.0695566163312038,-0.11961909515509861,-0.1568179896668317,-0.17036642732355423,0.02621884538553896,-0.0037587639606459955,0.017054774633509958,-0.06007717192697968,-0.048316407666553166,-0.027078792767000467,-0.06696831004511142,-0.12016846916568157,-0.1426623931206284,-0.1572820410884208,0.024276081225041553,-0.008151604780436259,0.003599392813111317,-0.04796504036193533,-0.04862328439397689,-0.027238448989419708,-0.0736029977481048,-0.10591590229720935,-0.12716451332792697,-0.1272679592049182,0.018698653865760112,-0.014236974796447959,0.0017107287955365107,-0.05947592133368238,-0.04621812906053064,-0.025933505246413725,-0.06740363873520133,-0.09932984053627344,-0.09166879360802399,-0.055147988226313144,-0.06675274430444775,-0.08281680807450054,-0.0893597048431087,-0.08569851017791982,-0.081038874552995,-0.07650902935132756,-0.06611078143728863,0.37425781233764926
Z60_slow2_seed1,14882,0.00030437061303319635,0.011964215024221667,-0.9993229582515062,26.828996392490787,0.3819459062344244,0.3210031928863419,0.12706662414278136,-0.007590239656236874,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.012184186536968983,-0.0013844426869991315,0.3819459062344244,0.12706662414278136,-0.011361408075212503,0.3675292556088799,0.1630361892219568,0.014723386137915706,0.34579613575468876,0.10939137279663659,0.007819472575146048,0.3210031928863419,0.09453577015506953,-0.0014658169011260633,0.2781900614280086,0.04024590784835403,0.002888888383218204,0.25931730451118223,0.03376450927652784,0.015690821406355877,0.24958631341355025,0.03684025883193541,0.025303924083709687,0.037941365167498596,0.04376213410869236,0.08163527690619336,0.20587138831615448,0.060908594519143655,-0.028372639442596822,-0.02990668990743862,0.014164757223243219,-0.040460694111368045,-0.0045249577258601355,-0.05845617017178859,-0.061707996152057326,-0.0687808878278903,-0.06626405079787816,-0.15546789325499905,-0.020789990964966195,-0.01974363610825657,0.009668461654296204,-0.08124779581589742,-0.017007406063145426,-0.05263560359676262,-0.06944257567511276,-0.09075899036648509,-0.1160504263090097,-0.19174302553439476,-0.017790638319684665,-0.013979110092064602,0.002502318574941424,-0.07014135967867019,0.007478173824007477,-0.045676704247239935,-0.06802711622602713,-0.08502845762151412,-0.11643662737775758,-0.17657158398991682,-0.011910820154237854,-0.01593073687114566,0.008943230950669375,-0.06834628923344858,-0.0035706702345315055,-0.039499994686456305,-0.06582698328740853,-0.08702290011815833,-0.10279943270851363,-0.19164970535392406,-0.025696029657254843,-0.008344537170944057,0.0051738270836588,-0.0681615127159582,-0.007641386331477767,-0.045128144191638686,-0.05563880308299972,-0.08466546494783007,-0.08714512190947413,-0.17010441502698773,-0.03254398105767107,0.0033121607799593148,-0.00534718677500968,-0.06210762584691092,0.0005098173610380742,-0.048194605842090434,-0.06222663146780396,-0.08792498133405166,-0.07297387761625072,-0.1400804299689375,-0.04794916341463722,0.002853984188188148,-0.022582711800260804,-0.05147657374236094,0.007589448756567434,-0.04695827926767493,-0.05935302738237111,-0.097481390088237,-0.059243692585783936,-0.05184616564208346,-0.0519468125350949,-0.06917900040210312,-0.06153814632970626,-0.059743996207013664,-0.05604378409268407,-0.05416205577983174,-0.05108938811349991,0.27643234277273504
Z60_slow2_seed2,14882,0.00035664156090627183,0.013638356794284772,0.14259362357555777,13.06645796742482,0.32577698531663024,0.2627026262824595,0.1359598017193259,-0.002033317557460993,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.004220048163585459,-0.014957024384223371,0.32577698531663024,0.1359598017193259,0.011397595659137146,0.3210044349638291,0.10793540491587994,-0.0024711787114618075,0.2991892963765171,0.08488547475020068,-0.01341237177658519,0.2627026262824595,0.05776811723575697,0.0120262952525364,0.24554617007548912,0.06025417002847266,0.0069321405582365835,0.21808954295739522,0.04187126014005226,-0.0024905302355082027,0.23075274998463333,0.04608462749180617,0.027984289918094863,0.0403071635216475,0.04777112601324915,0.06727062126994154,0.22934380173683167,0.06961951976190539,-0.04330954806590879,-0.04120145987744541,-0.0018564733885081,-0.0029803137791767046,-0.040194400125683725,-0.06820214279025232,-0.03353516728821193,-0.0760382603334258,-0.1467147591931401,-0.07535004381732709,-0.050224683695051946,-0.021411145373745284,0.01867366993989981,-0.02924922092482765,-0.04416499493490554,-0.05701968976767221,-0.04343138778932853,-0.09485273535455879,-0.1553081591741918,-0.12913164672012115,-0.05209694106757694,-0.016678042876109994,0.009254551264443663,-0.021698808159510318,-0.04928874926601891,-0.0412060328637932,-0.03133241220512697,-0.10583164961141045,-0.16883337782432253,-0.16332751110912616,-0.04672708778812624,-0.017302420371722017,0.006972091030410751,-0.0178274184243402,-0.042836072891756456,-0.03734718617288787,-0.018465130179384313,-0.08824297476995867,-0.1580880669695916,-0.16076693848090218,-0.05298035312830206,-0.017855607723477468,0.005498819157193794,-0.020348218535969062,-0.04713260344451808,-0.029416659543970845,-0.01010020967702656,-0.08302984099297395,-0.14772971955608938,-0.1327503721654293,-0.0661024503298518,-0.01794807251657186,0.0023263570221484214,-0.024094651122718184,-0.05458996855178413,-0.012327568412465099,-0.0267922208961028,-0.06772282057639774,-0.12376501659925339,-0.11735999674292281,-0.05559964678218421,-0.01249330972826974,0.0031843115543774597,-0.01735719809715504,-0.058414789582933585,-0.0025079333565449927,-0.023834225344708058,-0.040529096322475616,-0.07334926940061219,-0.04252290146885807,-0.07293694594614278,-0.07895539340413138,-0.07929844435413441,-0.06899588619671579,-0.06348180664291576,-0.057039519007200626,-0.039727062801454896,0.331302454440866
Z60_slow2_seed3,14882,0.0002899461296911394,0.013731028370639067,-0.33167638703908847,18.6386453974604,0.42448793203239765,0.36038020820660926,0.22399565476424543,-0.013235494494930144,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.0026613821965110677,0.02184480777161021,0.42448793203239765,0.22399565476424543,-0.007818656540445782,0.41821514818833716,0.16342344967089334,0.0018343154497305865,0.3832828271860693,0.12485543913903022,-0.036369105214771345,0.36038020820660926,0.09416719009961921,0.0002962107327768964,0.34075868557890465,0.08882327256455917,0.002934848477288078,0.3087202502855598,0.05426995881421515,-0.004365142669383832,0.291733140905818,0.04964381478948245,0.02880753818899393,0.04261044986546047,0.05014372693374751,0.09106716372817758,0.22714543342590332,0.051133843299543624,-0.021212691955117928,0.03767670608955723,-0.023744961605950025,-0.01504954097307048,-0.06853770087088877,-0.005802466001720277,-0.06906561084509244,-0.07669330125829564,-0.14490071127307783,-0.14266995642344088,-0.00817286764312611,0.028355285284374948,-0.0016843330059763397,-0.022496930931746675,-0.04888052600135282,0.0038506170168176616,-0.08321767939451787,-0.10013095189520158,-0.16230813805470187,-0.18331252115099003,-0.0014385501195594464,0.01797660358934272,0.005401504166087989,-0.030976080429084313,-0.055571514116860815,-0.00030263336055591045,-0.08945997598049316,-0.10947408115627993,-0.16411635455591994,-0.19191514727897502,-0.006738044941957522,0.013919473800433792,0.004318403636596795,-0.03387845472381151,-0.04800060776149357,0.001721537417515138,-0.08792648951913899,-0.10472086079416762,-0.1622331627425525,-0.18154347764542816,-0.01360505373817125,0.015231811285147882,0.004517443273371534,-0.03782647738697439,-0.04282917550515543,-0.0042103849469955065,-0.09374806678563964,-0.0997665932427905,-0.15763319589771102,-0.1631221316072869,-0.02259600283270156,0.005974315896061225,0.005505530784025376,-0.023490696053218154,-0.043938358777704745,-0.008262739998580407,-0.09447194127291651,-0.09074279880100578,-0.1389417142384636,-0.13408724635360106,-0.01866567913856846,0.022537692572500632,-0.0030672075221741127,-0.031909013345781195,-0.0501128749074186,0.013765560281449204,-0.09243636225982967,-0.09745047687646946,-0.09567124894442995,-0.06368157406483954,-0.07299995804981499,-0.0781373356657913,-0.08378491183402195,-0.08023191667996751,-0.07963748327565842,-0.07527151061773421,-0.0643810805413397,0.3050691758064669
Z61_fast1_seed1,14882,0.0003023327174987538,0.011775104078058386,-0.9958042535430129,27.294800950069167,0.4170348656618287,0.3390106195822708,0.13816687526060767,-0.006425748997538802,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.012557091244541902,-0.0004471374342000934,0.4170348656618287,0.13816687526060767,-0.007912198882468207,0.38601309998054706,0.13535625622856076,0.009449076195472072,0.3669811265653608,0.10822954452941641,0.0051210682449286775,0.3390106195822708,0.08696609445266074,-0.00036347726664715695,0.3025106173939656,0.04442154324049783,0.0015473567351799592,0.2888051585732322,0.03922886726539576,0.016923250032991697,0.2794047561124036,0.042776444684977016,0.02535140942782161,0.03793053727596998,0.043421277385205015,0.07730885404348718,0.21058961749076843,0.06097309824325414,-0.031835931679752245,-0.022806834982000618,0.021575278588821797,-0.007663889641875422,-0.07849307131475866,-0.034727157327557,-0.02193667093083635,-0.08657266781650291,-0.08992845189872281,-0.15329449576614892,-0.0030261282359335495,-0.014582012264784542,0.02017294788740645,-0.03483887873724956,-0.08521841776656393,-0.019931529706163992,-0.0339283568658171,-0.08735609885520536,-0.13579511602042635,-0.18874386077045022,-0.009302983117124798,-0.014743455096296957,0.038297039344740116,-0.04081245744778876,-0.06251218229770385,-0.01616016209320312,-0.025378874529381583,-0.08210056959840464,-0.1308845980276203,-0.16946427972802464,-0.013406492161806127,-0.01816984194148546,0.04697458912353688,-0.04236928009694222,-0.0658225643875359,-0.012919775226210599,-0.02446783645746048,-0.08455387282750626,-0.12287280089094348,-0.17736611342845204,-0.005115738440640743,-0.013951935169557686,0.049049385901480266,-0.04288375738261999,-0.05787043313637055,-0.01523631517982911,-0.033143385065188644,-0.07853073221484773,-0.1063798924271348,-0.15308063822128035,-0.005400256689205021,-0.010108972662784026,0.06078095252563394,-0.03978559044747266,-0.056484319396661105,-0.017619414500724406,-0.03375226468995827,-0.09883504103847843,-0.08756040207519501,-0.1184466929402403,-0.024538300900695708,-0.004300717731556629,0.03347985794145051,-0.04367203430803663,-0.04001346153973032,-0.010307633303088802,-0.03845100840710641,-0.10269660437249793,-0.07122540679462505,-0.037190664536291336,-0.06233160385767554,-0.07244590384283534,-0.0634072773092627,-0.06212736995793135,-0.05823215160467417,-0.058850288340203435,-0.0525388228834097,0.3252381797624228
Z61_fast1_seed2,14882,0.0003526812172808435,0.01339625487317955,0.1476330469470942,13.816207572127798,0.328889406029718,0.2575670495805167,0.13839714968328837,-0.002563518839800609,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.004462733304037458,-0.016741214486069248,0.328889406029718,0.13839714968328837,0.01230664026372205,0.317158255667783,0.10089694569564663,-0.001219747920080562,0.29512575600176066,0.07863218834247442,-0.013452665483590929,0.2575670495805167,0.05054782412413576,0.010759244826604567,0.23992986824634954,0.044034168307470256,0.003839861044551129,0.21717660410908193,0.0403650219223812,-0.0032057684471468798,0.232833945205223,0.04448974322995865,0.02759105302393436,0.039670373797416704,0.046176906377077095,0.06736459872871643,0.22932662069797516,0.0694335658875922,-0.023088146560968647,-0.030882161474869933,0.011042784195451466,-0.016758494732252507,-0.04493653966811313,-0.05374118920991327,-0.04165231183168321,-0.09206952004838681,-0.13763290677080606,-0.07703313692335391,-0.030277772949101993,-0.03417344636749645,0.014565673703988855,-0.01970916714880182,-0.04432005229752864,-0.054908392343113135,-0.0603297859240886,-0.08836451869773704,-0.1377486052110587,-0.138878537007575,-0.0256582685942847,-0.030676679541618426,0.010485670930476353,-0.02512420836657589,-0.04674733130190531,-0.045171837916506745,-0.055223966321731745,-0.0808836792703686,-0.16110851097128215,-0.17103355757601113,-0.024308486443537176,-0.040261909158738354,0.0145646315975558,-0.023688182476238474,-0.041325589730012824,-0.03613774910110855,-0.04214734648342975,-0.06496048045124506,-0.15614058232760494,-0.16714353490811712,-0.03099949014596288,-0.033454742761771815,0.010599859686337957,-0.028858912116281953,-0.04487424577091152,-0.028298978824045896,-0.03692875711544718,-0.062263170413927565,-0.14483100039623123,-0.14060681684127282,-0.03277904534994627,-0.03978171183763679,0.009304038922833583,-0.030492656967074774,-0.03942623240595914,-0.025363455050158985,-0.05630235216099627,-0.045491777785896075,-0.12364717811863715,-0.12628350060543336,0.0019858116232069636,-0.046093869791401856,-0.001029938669440691,-0.025619007498576086,-0.04920273274898451,-0.014033386101772597,-0.045328283278895695,-0.008105351395030767,-0.07792254767443295,-0.051389661136766566,-0.07400649350578051,-0.07713427089470522,-0.07782706515635891,-0.06814234961868022,-0.06343923050411268,-0.05804619910432953,-0.0389184602398233,0.30224482246654727
Z61_fast1_seed3,14882,0.00028276968086838564,0.013016000837015233,-0.35652925212917264,21.60732582367003,0.4070889149513058,0.3322776407504833,0.23046572380241953,-0.011880666914157206,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.0021161021763372702,0.021762191198687667,0.4070889149513058,0.23046572380241953,-0.007257857517608557,0.39578449726282894,0.1459802008285475,-0.0009162712252747023,0.35761869515298617,0.105839205866177,-0.03062866398191285,0.3322776407504833,0.07495378666582778,0.003456948339431618,0.31086220336995996,0.06676606203206709,0.003500286045289244,0.2857596105361454,0.04266740259603613,-0.004708604266453167,0.271043540915258,0.03876802369574308,0.027186183072626578,0.040310929790139206,0.04765587190166105,0.09005596469342772,0.22806355357170105,0.05177414656879109,-0.01716180545046453,0.02336511737885238,-0.006880309109156341,0.006642210737730766,-0.09661959391290473,-0.013370473484156084,-0.04366293251790026,-0.09268093095552167,-0.11085904379871062,-0.14458912890507114,-0.004844743349445328,-0.010822719377635227,0.02278822482848638,0.005226787505988893,-0.10210181718818583,-0.02032188172661969,-0.051952752291003636,-0.10752635860845167,-0.15580777879585264,-0.17285008873292937,0.002955740824181129,-0.006623232803828313,0.01055039360766175,-0.002758098636680959,-0.10888511513453954,-0.029604896497762285,-0.05448169364138709,-0.12303438332442704,-0.15468024126377777,-0.18356294530078207,-0.004447829781419725,-0.012879252457561833,0.0145062656538807,-0.005243476943856324,-0.09426283542139881,-0.02435077130057194,-0.06511516740567665,-0.1220363582878512,-0.14998448874348427,-0.17172426680447342,0.013422157064411666,-0.012883038050648032,0.008693747959725075,-0.01528869510323016,-0.07702612212963789,-0.027392208712914177,-0.0689957053923905,-0.118885581740511,-0.1370750776978974,-0.1593815086426378,0.013765994648947438,-0.01966863884445742,-0.0014297163835136286,-0.006388226072051727,-0.08004227657330183,-0.026734205506216222,-0.07513367452610242,-0.10799564793482563,-0.11963206165683098,-0.12821805950189272,0.0008149924851250126,-0.018701679419057607,-0.004404287556878531,-0.03699147256687432,-0.06558271973163456,-0.023361145102058462,-0.070934913456113,-0.09983522721980849,-0.08781699166897314,-0.05303038643106775,-0.07143859493383867,-0.0875421177220227,-0.09413726597237874,-0.09114992423179658,-0.08587493913467019,-0.08190757323945543,-0.06950619943571752,0.3095569055364348
Z62_both_seed1,14882,0.0003042643528566421,0.01194091836545743,-1.002204703583292,26.982450595253425,0.38662609593474523,0.3169905217061464,0.1335093714574296,-0.0074088926360950675,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.012102367317894009,-0.00040258582138695385,0.38662609593474523,0.1335093714574296,-0.010036552776546586,0.3662186911559272,0.1617290554586268,0.014938701630398189,0.34543407619520283,0.11122709076131167,0.007050676809667085,0.3169905217061464,0.08929064433645088,-0.0008863155934576299,0.2767128347657231,0.03932317408113565,0.0026545597529735398,0.2603968752621341,0.03370310635971258,0.015040192097680805,0.25042724786987397,0.03719649059280254,0.025373433437198355,0.03790826328098775,0.04377966163679949,0.08188259623944888,0.20724712312221527,0.06095520587021297,-0.03393599915314277,-0.030371672928135716,0.0016140249426508694,-0.011378227380150274,-0.03784119795284803,-0.054862040995122895,-0.04817053937258389,-0.06213615155549264,-0.08032876713985201,-0.1591951050305792,-0.000872086692399091,-0.031109855330829897,-0.023517266921751472,-0.0422979072651413,-0.05084295315697484,-0.04291718062137289,-0.05314863187238681,-0.0846660539773259,-0.12223233939187497,-0.19490941962219083,0.013286282570262629,-0.03351783060063782,-0.02196806201461083,-0.03845425225322471,-0.028856202032037995,-0.04014713212343018,-0.047243868636582205,-0.08027543928473412,-0.12024863750375112,-0.17715374641409162,0.012913474479660665,-0.03427279814365633,-0.015013403003662301,-0.044625634029772765,-0.031903183660112217,-0.034787189602904216,-0.04574444486531858,-0.08437694945685723,-0.10483170983125015,-0.19056625606553698,-0.004945196292752774,-0.03772705218549053,-0.015598220867015854,-0.05729242239971311,-0.018951664684389417,-0.04765082463878284,-0.04009032835406478,-0.08161369509463806,-0.0919806908772355,-0.16689943549150302,-0.013252642494057928,-0.03381374257952812,-0.016696959458881503,-0.06330770165474532,-0.009048727852104673,-0.04801390757094569,-0.04252210220773761,-0.09251617703217847,-0.07852811095398128,-0.13484006375771576,-0.027245103853034004,-0.027497368603750363,-0.0371382942117174,-0.050570027282851766,-0.016496228940368108,-0.022429374047817113,-0.05379930651537708,-0.09941693344180912,-0.06592693344409377,-0.04585353956216058,-0.05666773940317989,-0.07076143180398708,-0.06335425591610713,-0.06032869548328847,-0.05605744072982212,-0.05412580512338955,-0.05161375527789304,0.30791665160389325
