label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,r_acf1,abs_acf1,sq_acf1,r_acf2,abs_acf2,sq_acf2,r_acf3,abs_acf3,sq_acf3,r_acf5,abs_acf5,sq_acf5,r_acf10,abs_acf10,sq_acf10,r_acf20,abs_acf20,sq_acf20,r_acf60,abs_acf60,sq_acf60,abs_q095,abs_q099,abs_q0995,abs_q0999,abs_q10,ann_return_approx,lev_dec1_1d,lev_dec2_1d,lev_dec3_1d,lev_dec4_1d,lev_dec5_1d,lev_dec6_1d,lev_dec7_1d,lev_dec8_1d,lev_dec9_1d,lev_dec10_1d,lev_dec1_3d,lev_dec2_3d,lev_dec3_3d,lev_dec4_3d,lev_dec5_3d,lev_dec6_3d,lev_dec7_3d,lev_dec8_3d,lev_dec9_3d,lev_dec10_3d,lev_dec1_4d,lev_dec2_4d,lev_dec3_4d,lev_dec4_4d,lev_dec5_4d,lev_dec6_4d,lev_dec7_4d,lev_dec8_4d,lev_dec9_4d,lev_dec10_4d,lev_dec1_5d,lev_dec2_5d,lev_dec3_5d,lev_dec4_5d,lev_dec5_5d,lev_dec6_5d,lev_dec7_5d,lev_dec8_5d,lev_dec9_5d,lev_dec10_5d,lev_dec1_7d,lev_dec2_7d,lev_dec3_7d,lev_dec4_7d,lev_dec5_7d,lev_dec6_7d,lev_dec7_7d,lev_dec8_7d,lev_dec9_7d,lev_dec10_7d,lev_dec1_10d,lev_dec2_10d,lev_dec3_10d,lev_dec4_10d,lev_dec5_10d,lev_dec6_10d,lev_dec7_10d,lev_dec8_10d,lev_dec9_10d,lev_dec10_10d,lev_dec1_20d,lev_dec2_20d,lev_dec3_20d,lev_dec4_20d,lev_dec5_20d,lev_dec6_20d,lev_dec7_20d,lev_dec8_20d,lev_dec9_20d,lev_dec10_20d,lev_mid_1d,lev_mid_3d,lev_mid_4d,lev_mid_5d,lev_mid_7d,lev_mid_10d,lev_mid_20d,score
Z79_fastvol088_seed1,14882,0.00029826714933316905,0.011136757669487856,-1.7659175283494697,37.26067291125693,0.4077016233651509,0.35800759979467617,0.1405058286414212,-0.02931360806199775,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.005026489058976982,0.02496193933863003,0.4077016233651509,0.1405058286414212,-0.015223529081036401,0.3916981282858301,0.19684818944865431,0.002567760486607473,0.3875532070351394,0.24683966456435924,0.014758835439147943,0.35800759979467617,0.15388337739175317,-0.0030557947138969625,0.2965359032632046,0.06737128670190916,0.007517385088740786,0.258104882140029,0.036261718245206215,0.0008216640339967057,0.2219772839662361,0.02019930314747865,0.02247876655310392,0.036858188584446935,0.04429485194385031,0.0860266557857405,0.22108149528503418,0.06176304909616359,-2.3547687147505766e-05,0.004411950294435936,0.015742682737168265,0.006942494162978555,-0.0032857026797090236,-0.027380913373427934,-0.043177609267424664,-0.06013900474664208,-0.07095147625598455,-0.17312505311009166,0.010710566808515615,0.007854336439335951,-0.01570690622100072,-0.009016658400793083,-0.025985874893712773,-0.05515810198301976,-0.06048371031577922,-0.05908322363277597,-0.09593788087406362,-0.24087099109121352,0.012797778680804527,0.0408356099372944,-0.005850294298233269,-0.016911708709798804,-0.002106300581456167,-0.05328466377218473,-0.05572224817528873,-0.054969132373905334,-0.09110841956140243,-0.24264659162821092,-3.874142480511874e-05,0.03641906785474621,-0.014254563794102889,-0.013040169208571413,0.004439695318354979,-0.05214641162378388,-0.05160992394728764,-0.0491951300450353,-0.08764467887901496,-0.2513063902577302,-0.0050840515546914196,0.031368962816420404,-0.013959045924574316,-0.022247394863485436,0.0013218499158791476,-0.04219818391594091,-0.05262007684385516,-0.03076415158020647,-0.0649077687744807,-0.22638144747949984,0.009065442701955676,0.030920869862522495,-0.004075784007654471,-0.021560291948640564,0.007500384046585295,-0.04123312730998344,-0.05723764991038381,-0.017988486338059398,-0.0690514972443039,-0.20926822903647152,0.021287193808608138,0.01099732694526936,0.004509813499938501,-0.04237176499236269,0.004839421950768165,-0.02749121933246506,-0.05311439186207197,-0.022120233341485968,-0.05491820748961127,-0.13339300983118188,-0.04098694126463765,-0.05932975833987027,-0.05143815289284748,-0.047231289835353366,-0.03783366623972082,-0.03560207535122905,-0.030560926014973223,0.35426934714040914
Z79_fastvol088_seed2,14882,0.0003516797780221964,0.01591620719076686,-0.1914745925417876,8.398789154303552,0.4380018511272142,0.388902923746987,0.252164300161984,-0.015177964859129381,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.006591096147433516,0.0007257733562370715,0.4380018511272142,0.252164300161984,-0.0039464953394294615,0.4001870468566675,0.17089682477787194,0.014189731803778886,0.40532725158982763,0.23027653470778664,-0.011652310545506143,0.388902923746987,0.20013986924249094,-0.012828060942884023,0.3478672834114196,0.12004929623571779,0.007669018246998085,0.33224987883847074,0.09513478236009451,-0.0008969321452209438,0.32313851345179107,0.09412301819577408,0.032485954277217385,0.04505849547684196,0.051234840974211555,0.09396273156255794,0.17233148217201233,0.059157435590147855,0.0005480679427169437,-0.0038904717706419465,0.04060779255229475,-0.02419323535769696,-0.07417398818802387,-0.13224123980135175,-0.09888580719207807,-0.12020175669754633,-0.17439576231421794,-0.19167770003488255,0.013395184111051615,-0.019802025882051086,0.03637827537173955,-0.04029821685039729,-0.06008314272741934,-0.10363428781656103,-0.11865738309753467,-0.12503354563407396,-0.17055797663513148,-0.2033179691901367,0.011075281798548366,-0.014596803798495532,0.033241726920033014,-0.04742126940987121,-0.0611703157515619,-0.09230316851227678,-0.11749954126841486,-0.11767093008673246,-0.1799792699258273,-0.2325873786783761,0.00040805928986285296,-0.017658254570971012,0.0422012495346333,-0.04708583020555717,-0.05285058601034577,-0.07782318243788154,-0.12273838972948498,-0.1076260555038483,-0.18070208069573196,-0.21093009181198102,-0.005321129269853471,-0.022578256329919794,0.03757340566398314,-0.043503344193269615,-0.050397181001197125,-0.064481879031802,-0.0972596818978895,-0.09050855578385568,-0.16569133389120208,-0.2015459638257343,-0.013276764249211042,-0.014186622986714408,0.032649435564620015,-0.04190669833485565,-0.05390957873524169,-0.049697933372111015,-0.09925122947768382,-0.06598968726451987,-0.1465947548029487,-0.17266155737861028,-0.02308436638181423,-0.009468252284832399,0.029358209502293717,-0.06140883554743147,-0.05190986817885377,-0.06175364773631487,-0.08791810904282445,-0.04349099725634695,-0.09500906961703141,-0.06175470414720186,-0.1199797108386436,-0.11559326718214409,-0.11372464510896267,-0.10834805887545851,-0.09366772632118928,-0.08308863673050101,-0.06801633836627428,0.32084656067511613
Z79_fastvol088_seed3,14882,0.00026816698497517604,0.012545284346609632,-0.7308193053551489,28.29096565997622,0.3780393688012065,0.3208253510278094,0.18835008152250776,-0.019059928633287072,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.004347721187100985,0.013052850208312318,0.3780393688012065,0.18835008152250776,0.026921184314641668,0.37244278968895767,0.18978682859334017,-0.016583658517937885,0.34239062025375105,0.15941885798300617,-0.032465101940055155,0.3208253510278094,0.17245115776168743,0.01238219602886049,0.2587404972834717,0.04554696442652225,-0.00035925894651243846,0.21428546491607942,0.02934004232461699,-0.0016801122732683783,0.19443462181569526,0.02043400141958096,0.0247588033787906,0.03859936222434046,0.05134251445531825,0.10162304863333826,0.20840108394622803,0.049436810888113136,-0.01899713811763478,-0.0485230529963209,-0.050299857531680175,-0.0381931225668012,-0.04043565560545382,-0.01897090376427665,-0.07361835714139198,-0.08649610481772128,-0.07361166895619005,-0.15618838874031146,-0.004319421411529093,-0.04053495906545829,-0.017188273543158977,-0.041925768584323155,-0.050323122232376706,-0.047313218967851345,-0.08866140750311743,-0.132242415171265,-0.10449194015640194,-0.17326263239327558,-0.010070995976461106,-0.052188136632157336,-0.017540257368567926,-0.03859269041048151,-0.06307140656500486,-0.06521375719472892,-0.08481975299435097,-0.14548444909354838,-0.11588910554878376,-0.1934783875865001,-0.02494008563075053,-0.046849847398878,-0.016228679400535705,-0.039724507729091314,-0.05963785208835313,-0.07258659306341815,-0.08688365086329151,-0.14940839851070073,-0.11715859769806279,-0.16899478391123454,-0.029894801733429305,-0.030484369132897537,-0.005797402896812719,-0.04608318240373312,-0.03534209307202495,-0.07243534205903825,-0.09836271039646546,-0.14768316510241322,-0.10883722916745942,-0.1700958252780675,-0.04523560621860428,-0.019552781300500966,-0.002831794643957154,-0.036473681988941235,-0.03178975893495163,-0.06836153154635582,-0.10317294020100934,-0.13705226915798305,-0.09110695458291533,-0.15989630137411656,-0.038190508304873555,-0.0036789991517444816,-0.015391537813656592,-0.03162359008877971,-0.07797587730857344,-0.06051923215621655,-0.08178815963779146,-0.10007347283651849,-0.09400237818862707,-0.10328959895017255,-0.05862653805700675,-0.08460642080620248,-0.09489569427928338,-0.09713501844476527,-0.09253210795948026,-0.08629669088464303,-0.0828718240255454,0.21152158359018639
Z80_pnoise035_seed1,14882,0.00028835655873251384,0.010931532336397478,-2.001899779579579,39.02515140605172,0.3242189757457514,0.2693728901391804,0.1255857015236947,-0.031051475676175878,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.0013274160512957353,0.019560318830768034,0.3242189757457514,0.1255857015236947,0.022895117423991713,0.31978561725065824,0.19734309667818045,-0.005056088671153406,0.31760103315111277,0.24647667941764403,0.019541295314673197,0.2693728901391804,0.142595224265111,-0.009412428923441534,0.19748892341169214,0.04722137572023091,0.0003620143707121892,0.16226420077275905,0.015642058300628172,-0.017342696035968466,0.15073953671220114,0.010862074269787745,0.02086840448901056,0.03463098354637623,0.04299425436183793,0.08882981123030197,0.22136430442333221,0.05969833762694199,-0.010037354892520396,0.06152128129819284,0.015382089758847844,-0.014306055147174054,-0.011369319701265987,-0.011129329628657971,0.028949022885054423,-0.051452615382428624,-0.10076240591319588,-0.1875219682928576,0.008818741519660401,0.029367154198621546,-0.01221332488637977,0.011122656668086883,-0.012023372026712173,-0.007412848521499681,-0.005518239958726405,-0.10438650328618551,-0.10807848929133905,-0.25163295654608714,-0.0032331873545157997,0.027075101346741362,0.012684876825297226,0.013261962747556972,-0.019069711805222402,-0.010860145207470825,-0.016598598011630057,-0.09382362696809418,-0.11088766156590431,-0.2538123575762807,-0.016399513777113347,0.019081343101952596,0.02602091762118606,0.02111089540990552,-0.01007623213875777,-0.003261535325428726,-0.013022967015415355,-0.09984301678991274,-0.10731120105358884,-0.2604179556261388,-0.015248144608519762,0.019251394788288283,0.01712933044341151,0.020923612218197198,-0.0011956144816617422,-0.006998252132237618,-0.007231060472588746,-0.09256900015331447,-0.0988795778493845,-0.24639284001930392,0.002408294644922585,0.024922747436693676,0.006249045631334809,0.02488288587374656,0.0033430312625364394,-0.02458313180219396,-0.0040722211844610515,-0.0840702771983827,-0.091335361828469,-0.2463833971580132,0.032867680625565214,-0.00501864839407255,0.013034547246243474,0.03678265941507062,0.01849705582223441,-0.028953993052490083,0.0030248850986500982,-0.08647099202311462,-0.06768407151103899,-0.19328614206884429,-0.029152929548098803,-0.047483890616892566,-0.05024794871166436,-0.04670299046462069,-0.04137470101783742,-0.04014359215019405,-0.032317423133151835,0.3546022828938485
Z80_pnoise035_seed2,14882,0.00032991699740279407,0.01448732429105383,-0.30365162001607904,10.974924320060449,0.37668045059404454,0.3204991941346154,0.252270417687319,-0.018079493301838438,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.003408167181565521,-0.02309923395639996,0.37668045059404454,0.252270417687319,0.021200708187884585,0.36541195144745137,0.19349275117007433,0.0008838653920757038,0.35923056350455623,0.20470507854957548,-0.016785853597330775,0.3204991941346154,0.17821902680699314,-0.012886512573809829,0.25511785733897463,0.07511734338168073,-0.020727274967816404,0.25920862577571224,0.06947090034567333,0.016607644842516037,0.24493576955466567,0.07031337765650288,0.0299399304203689,0.04351623810827732,0.05332766773179133,0.09200238902867092,0.1546935737133026,0.05913630472948839,-0.01085168421078487,0.036210051246504525,-0.006234121333240172,-0.024592524321480427,-0.025064411036483623,-0.057393433781626146,-0.05782889112730882,-0.08648859799439249,-0.10834428730787884,-0.12943975141923414,-0.016184826025809992,0.01500546089392698,0.008489307593678035,-0.02219690362462138,0.010466513879014197,-0.045636536839801914,-0.05461987164960393,-0.08216866589620522,-0.1613951074029479,-0.16064741362763169,-0.030204294973171453,0.012931473157624305,0.0034623715475441794,-0.02333946063712201,0.010925556781042066,-0.037787279899383235,-0.06155688101428746,-0.0810777681551256,-0.15021719808143189,-0.18001288261676018,-0.04746141389673757,0.023723532969205263,0.01180619600421379,-0.025325178002061244,0.013625094656388736,-0.04369038796197982,-0.07182954610027627,-0.07976788491656807,-0.1519578798875321,-0.1656928659045227,-0.054227517969892884,0.02063456337431901,0.0077987234272312725,-0.03202923236744138,0.026446003404699048,-0.04706525891400466,-0.0804121845143337,-0.07659487425228051,-0.14251384056570082,-0.16601445992228242,-0.05393927615646056,0.01862804321381715,-0.009997872827485123,-0.031384360196071694,0.01815962183931117,-0.056623492308972324,-0.0683963833273939,-0.06663510968658161,-0.11710767480811551,-0.14645568468282397,-0.05142538512608152,0.015550350438820412,-0.02181268829681997,-0.042853129731470464,0.011831146664166584,-0.06982460279183979,-0.05947931472999944,-0.06079352469427671,-0.07272164462509308,-0.09400023370015341,-0.06702392424953799,-0.06667073358190896,-0.06394271407383723,-0.0667241208419935,-0.06402803096832413,-0.058120607658350434,-0.05019758803540848,0.28907763184384627
Z80_pnoise035_seed3,14882,0.00027983952620726346,0.01324213848775186,-0.6731653261737803,24.54246686744245,0.39139773990970633,0.33176605522986197,0.19477584604438616,-0.017323122493414896,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.004640444050701278,0.01805011591921433,0.39139773990970633,0.19477584604438616,0.04067718579299724,0.39123136057502383,0.22398611765572543,-0.027983279265194713,0.3564239458340776,0.1746846610125718,-0.007355731911486475,0.33176605522986197,0.1716284100194048,0.002357079502424439,0.2602422575362523,0.05606942745930044,0.0013802019240584523,0.23515680833487596,0.04360634447379375,0.001766931927225832,0.2222999247355336,0.04127655303582291,0.026454360503703353,0.04294983740895987,0.05528891386464215,0.10395281338692233,0.2118968814611435,0.05014141016198592,0.004350339742614904,0.03377909658628271,-0.007043006950452414,-0.07560791215352239,-0.026536693324968545,-0.03577770626423431,-0.07332093186473562,-0.05390927137098731,-0.07599738231981623,-0.15262496500220488,0.02725905718079744,0.006892287549550169,-0.007526771686878702,-0.051337338407405564,-0.04893079348024752,-0.03061109016792066,-0.06584903146219546,-0.07637274506476517,-0.08739887118782023,-0.17598505416834492,0.036148727220359174,0.0006227805956319039,0.008109246333260727,-0.0504639237545762,-0.06024442963738626,-0.028785406538997985,-0.061943748263142424,-0.08937523602063607,-0.0862684087141306,-0.2051852760076229,0.03493613321863259,0.0038771747110342937,0.011075029511933709,-0.04556823122367678,-0.05719925290817775,-0.0366263332270673,-0.05566425160048257,-0.08265689498006741,-0.08442151689898622,-0.1845342469577142,0.03583397183612668,0.0064748057325786056,0.01285128931881479,-0.04608957763616708,-0.0654139628877584,-0.044554445306271506,-0.05253431895493517,-0.0730230288439739,-0.08957665542467745,-0.18167632607332385,0.03847381709789139,0.01516690385512779,0.003837659021019513,-0.05387324114028916,-0.06539833104010497,-0.040022641223467284,-0.045015182776103,-0.05374174530091005,-0.07696221071933614,-0.17342172892318136,0.020586689731138676,0.017511344759945903,0.008610061186058835,-0.04598352864840005,-0.05392478599022861,-0.05356159391846752,-0.0223479344542542,-0.050026026945722384,-0.04108955675158585,-0.08520313416702768,-0.05310839702894841,-0.061832506272589814,-0.06532344583485868,-0.06331364992295625,-0.06502048228352328,-0.05622802221198429,-0.04418997961205172,0.33564797893539555
Z81_noiseshift_seed1,14882,0.0002992812969288938,0.010945518605149961,-2.011186549823131,44.64486663070876,0.32852833435611484,0.2704135766280822,0.15740503645021395,-0.034414967415668477,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.0037768446410864466,0.03846230190160481,0.32852833435611484,0.15740503645021395,-0.006178958254062145,0.3125675265309609,0.22329797664828066,0.006227426306545062,0.30995041023602327,0.26286472841980246,0.009652478322311312,0.2704135766280822,0.17578947434386397,-0.005439590542394287,0.19940085671036845,0.06168399427680589,0.00047300761655687105,0.1463585523919553,0.024815065055450846,-0.0009456386526038636,0.10099578533481737,0.005247177355562102,0.01948696905747056,0.03308269873261454,0.04434087000787244,0.09004533676803149,0.22448796033859253,0.062442284280801896,0.0201341860737249,0.004146445356784227,0.006853655989982401,0.01301042945149583,-0.01291255774639416,-0.0324152373757549,-0.02118175332687916,-0.020516057846317423,-0.0482591284717484,-0.1728593347465473,0.0052873573826249685,-0.009307988849337897,-0.017499111802892393,0.0030527510384867253,-0.0005351036246770927,-0.02524277834953322,-0.049259078729876456,-0.04394607049518067,-0.07924856610385156,-0.23539732511368427,0.029222309346397638,-0.007599898490057168,-0.011216041448850514,0.011401184503246687,0.015106992515526965,-0.026910808618462012,-0.04481791792791443,-0.04489727277126696,-0.07222195543629718,-0.24223113388963838,0.030514546421928645,-0.009487246663919903,-0.0023518154630519515,0.021592116690509238,0.022488906339160536,-0.027094414853139053,-0.051170901615403656,-0.029059810382753563,-0.07390659414025635,-0.25433650609849345,0.027459917223904444,-0.008749787108328648,-0.0036490612530754992,0.012048717867158205,0.022034728930104223,-0.009258539193251713,-0.051411405816002516,-0.01991372578041399,-0.05213394120630686,-0.22947147445670726,0.03193047981386259,0.00864107172685146,-0.003237205065192886,0.02584407264611081,0.024068727770722994,-0.013056587223216521,-0.054063144604142,-0.021124401747355803,-0.04071059576817557,-0.22661666268707173,0.017847880406247938,0.022433813885689425,0.005702799048613054,0.01696516240124937,0.027344042925943206,-0.011150514851550948,-0.04325375114856766,-0.018558802979956445,-0.05656573968969942,-0.17389476609863258,-0.027056946953418808,-0.0396463194606238,-0.03474819244768272,-0.03174856293047842,-0.02213657661317417,-0.02097720031443338,-0.02043695314876625,0.37972311042188184
Z81_noiseshift_seed2,14882,0.0003004182251604195,0.012384509477396865,-0.4347531273317338,16.50859363103674,0.2968487308256195,0.2333632507452109,0.2522805206993191,-0.018204299339860345,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.010185063497517391,-0.005489930082107961,0.2968487308256195,0.2522805206993191,-0.001885177570992665,0.2432508069514574,0.14725212120187198,0.012892083297355703,0.24699272842900397,0.2067421017527959,-0.011943161468039582,0.2333632507452109,0.18920089227549028,-0.02141195051318247,0.16259209228451338,0.0669398397379439,0.01137746105328441,0.11309411811176934,0.018058536966838054,0.001537261429800502,0.09597379692298288,0.01646823381630908,0.023670919612050055,0.03707597579807043,0.04933573881164175,0.09390887333452828,0.16943249106407166,0.058748007019346016,0.05109648834048542,-0.004231887675716687,-0.024961029382108462,0.02786579985483831,-0.03194535746437247,-0.056770482442729836,-0.044177699914015336,-0.04855074327333735,-0.09814716589695588,-0.12003978450117511,0.03482103564186923,-0.015483494529280545,-0.027270737371048133,0.020365854281669368,-0.017925942656959275,-0.03961799919365782,-0.05652968119324592,-0.046499879300560126,-0.10941452904069861,-0.12157403601922215,0.04040305917894951,-0.0265509265273321,-0.02270702464224276,0.017767593423370805,-0.023356058522710523,-0.04131148833814389,-0.054798616376902524,-0.02056225006943161,-0.10267040443870691,-0.16466491241171669,0.035163367405713165,-0.029731125343999062,-0.021946692503291045,0.016767025679927314,-0.011099420720332856,-0.03489097059686978,-0.04852870074473434,-0.022696540060503933,-0.10254019610996365,-0.15317548314060256,0.03701794810463137,-0.0322096927031205,-0.023127456868554996,0.017347987261891854,-0.004117704808449908,-0.016511916785523873,-0.048743663827729225,-0.014228024042903697,-0.10977968044002526,-0.15496511836799295,0.01324439087835727,-0.03924057506702213,-0.02277153716127525,0.02484576437144344,-0.007911469223673369,-0.012525499573200318,-0.057242745752097854,-0.02619145951441477,-0.10329562506009463,-0.14325363509030056,0.02822689723538447,-0.024776984072501576,-0.01332238925169588,0.012339359969414442,-0.023950278442188392,-0.0382392027059486,-0.06673742518095475,-0.015582920084195285,-0.06962663289298278,-0.09641704726770325,-0.05591828979828217,-0.053997606277024345,-0.04853976354917909,-0.04395116564648092,-0.0386761979809264,-0.04143335982469619,-0.04282729186125397,0.3899741866758732
Z81_noiseshift_seed3,14882,0.0002609306714016959,0.011150920696189682,-1.420136697730118,49.10800040771583,0.3050928966085447,0.22447276917356673,0.18933575380150272,-0.02410196815929114,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,0.006520528963120812,0.006875067836963087,0.3050928966085447,0.18933575380150272,0.0538345495246791,0.3072529817722661,0.2253277451012401,-0.021815584218347294,0.2591026782235488,0.1640672712440735,-0.03414059618498846,0.22447276917356673,0.16719520807547017,0.0150734115520732,0.14076803754221592,0.0401756049914667,-0.008444717864469216,0.07351698296432835,0.019242085417620142,-0.00191532439253162,0.035289929127232826,0.001138484677042108,0.018425421416759482,0.0349169323965908,0.05464660549536339,0.11143718017637769,0.219004288315773,0.05170730484476249,-0.010786852902150187,-0.004968390724394992,0.0007722177788121711,-0.023223910116121037,-0.025527143269941356,-0.016170322867680706,-0.02220354590330455,-0.058788289465155436,-0.020168798100822068,-0.14175553437471133,0.005228031763083072,0.007976753130262788,-0.00863436339493251,-0.023747960411124227,-0.0028798152236774776,0.005359731704735489,-0.0437285559253469,-0.04874757007153577,-0.060183491213685957,-0.15972214859031805,-0.0012452643789875237,0.015900636071237047,0.00040976107117986747,-0.01774190149471357,-0.0003298932035771362,-0.032846950064787724,-0.03730570012185211,-0.03814339252684535,-0.05467738578027457,-0.1841418811792492,-0.009123064679536642,0.009915490895537709,-0.003259599831782976,-0.02125965176624474,-0.005372652909134993,-0.04308392039549531,-0.023138726819362368,-0.03586140086806886,-0.05551050814409106,-0.16301731794081148,-0.005358550350211451,0.013611032167378067,0.024915758803316614,-0.026584518336618172,-0.008841369835685455,-0.045304839485306385,-0.03564856315135733,-0.04488735395839879,-0.053193698534163815,-0.1816296038567635,-0.006270538009916215,0.011297581044929611,0.02682305224155809,-0.02734008662820867,-0.014800641891162317,-0.05517111988999632,-0.061083842242825225,-0.017723911281302147,-0.057795024381476615,-0.1824167358158656,0.00496452089375414,-0.011093872018760978,0.030565474972846434,-0.035221616720397864,-0.03760645727122228,-0.03904829013337992,-0.07237982007599568,-0.01586318961829812,-0.026921441777638777,-0.17138850601117017,-0.028571619921380825,-0.030035940145902124,-0.03266066433946738,-0.03259344182723052,-0.03757516499298235,-0.04131490793735253,-0.038363839775306954,0.3201580099793124
Z82_fast_pnoise_seed1,14882,0.00029056949385816163,0.010809638182452053,-2.0658876665590324,40.43285315605256,0.313401468210011,0.2572602661229995,0.12605554885229978,-0.031501362146009425,5.5772073646014845e-05,0.06667897813249414,-0.2332020128778507,11.43212023902337,0.2536008919687764,-0.001112759561704764,0.02331586161047672,0.313401468210011,0.12605554885229978,0.022161751109908007,0.30674343342384,0.18929347905572005,-0.004831722245476843,0.3044455266665845,0.2459099136079613,0.020795581902664687,0.2572602661229995,0.14041305201800913,-0.010156217419806438,0.1872518529708545,0.04566219317935563,-0.0003921699732808489,0.14993212152883334,0.013526897605335006,-0.014862499162249554,0.1400978836063374,0.008859415782268952,0.02061400292441248,0.03406349752098332,0.04252759214490629,0.08793975346535496,0.22044602036476135,0.06064407976033226,-0.01947093604865714,0.01113223135424297,0.032948553226174154,-0.019827145967999685,-0.03418380960931377,0.021680641530962882,0.0155143350314682,-0.07640381703910759,-0.08818272623423654,-0.20078895299900956,0.006464652415699868,0.005672826589941501,0.016250958266803353,-0.011535095108435933,-0.03187124292575671,-0.010264631472589372,-0.008952600020166996,-0.11350691437418452,-0.09737056101691013,-0.2676390779039334,-0.002530801650342123,-0.001418284245416424,0.02918187460256251,0.006086597217511312,-0.025199028969568424,-0.033529677634673447,-0.01203986264799089,-0.10703492012891666,-0.1036955025637909,-0.2695104704008343,-0.007249818974452642,0.0027222503888992113,0.0315618124262102,0.0177206383778983,-0.0103344001804949,-0.01935516677119192,-0.014317910721971777,-0.11490192507132942,-0.10813818739900824,-0.2734076587409755,-0.01239170950784569,0.02018780573124031,0.022441683202007963,0.013475904398031202,-0.0013398952868420271,-0.011995989076104632,-0.019353049091422894,-0.1092746284445107,-0.09721207350159722,-0.2575348443988067,-0.01629778450944123,0.029457944694883956,0.02774002486889128,0.010856067193332737,0.000976478909311517,-0.020244756774424284,-0.022488445687767634,-0.10413009347255144,-0.08386092487003857,-0.256693189892312,-0.010702007963843754,0.03928218835551797,0.029183637545852008,0.00939851104581584,0.011560231593411208,-0.005044561678246757,-0.020075380571815113,-0.09347022487468723,-0.06511944026517054,-0.20651362203010412,-0.03231507526404536,-0.05239318996192155,-0.05629979838898806,-0.05340951802879925,-0.0478351270800955,-0.04594954837909408,-0.03442987515930169,0.35037513927677477
