label,n,mean_sp500,std_sp500,skew_sp500,kurt_sp500,absacf1_sp500,absacf5_sp500,sqacf1_sp500,leverage_sp500_lag1_20,mean_DGS10,std_DGS10,skew_DGS10,kurt_DGS10,absacf1_DGS10,sp_dgs10_corr,absacf3_sp500,r_acf3_sp500,min_sp500_abs,end_sp500_abs,ann_return_approx,window
Q11_center08_prem01_seed1_w00,1260,0.00026774619299907323,0.008886304507255822,1.3500983558081179,31.539471172901102,0.31888848474738246,0.16303018049460166,0.11099293078724387,-0.0021414963393689853,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,0.027759477148890207,0.18399876846883761,0.05546005765822698,6396.2300371256015,10004.155470885145,0.06939391424094943,0
Q11_center08_prem01_seed1_w01,1260,0.00034872196676645663,0.007288385005871851,0.7917227187970302,10.855868877051204,0.2049066711970106,0.11239771340607711,0.11281699309421153,-0.010096855516918274,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,-0.01988110405042074,0.1518161383940337,-0.03588725010040952,9756.52603333899,15014.106612554828,0.08453800266930389,1
Q11_center08_prem01_seed1_w02,1260,0.0002729544826988353,0.007769192932416371,0.7930465091196044,8.367146753408717,0.24505722149319975,0.09152450375018881,0.2361529898710133,-0.033351712424585,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,0.0059158300630965405,0.19881865928467243,-0.023628916148665517,14115.804870516251,20389.219568655717,0.064735015930528,2
Q11_center08_prem01_seed1_w03,1260,0.00028004201799159914,0.009505113370888144,0.2515256732182785,10.864782216062558,0.27812306856052843,0.18372257021436234,0.15547544171177333,-0.023098236519492447,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,0.004288680376052218,0.2357741255420428,-0.05644852721943143,18164.192674198242,27412.12902776791,0.06275027854044679,3
Q11_center08_prem01_seed1_w04,1260,0.00036154385882019555,0.009575884174986673,1.1491467734100453,24.722186005664767,0.13408929101805436,0.07069863609900294,0.030985522940275036,-0.005213999611567771,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,-0.023850911170232778,0.1242153129425244,-0.04550458508079838,26669.756083218752,40816.28469333154,0.0830293580971353,4
Q11_center08_prem01_seed1_w05,1260,0.00032654763134713804,0.009997432257210483,1.4391271116347626,15.761310351567898,0.20620150468999976,0.1574558435609778,0.07221160920887061,-0.015303875455581642,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,0.009110121151759333,0.12160911650899427,0.02632716224069124,38822.739440460144,57863.86872051462,0.07545182127527705,5
Q11_center08_prem01_seed1_w06,1260,0.0007506903281272758,0.025054410347835242,0.7119673381231209,10.547542455103903,0.7050985765748075,0.5920634501460758,0.7862683378055055,0.03648280336955928,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.015416255332746043,0.6455626649781248,0.15024975011502123,54003.78163772009,100701.48387591842,0.119177061178394,6
Q11_center08_prem01_seed1_w07,1260,0.011407066803122501,0.05625227017615147,-0.1558220357631637,3.032384584935657,0.3913671584987511,0.3684770247110173,0.4591987896358736,-0.03817314171010007,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,-0.06037836429335729,0.34085190320807873,-0.10182599146285189,53670.73093593406,22618718358.738583,10.805988943246879,7
Q11_center08_prem01_seed1_w08,1260,0.018331520884327355,0.0517950872664725,-0.07010112958160625,2.6013554580350102,0.39349047122074293,0.3723101663743616,0.4540503280807676,0.060914309019155954,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,0.023488180409461653,0.3651218103241784,-0.05008122811337871,23425866583.396923,3.827544869669815e+19,68.24680403243552,8
Q11_center08_prem01_seed1_w09,1260,0.01662045241913773,0.049181314990679195,0.05115937882757593,2.65249970221399,0.2906346997206275,0.34708934486115856,0.3249291080774132,0.0682600976122504,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,0.02568853948180626,0.33813032033108814,-0.003221621792184424,3.539859983642783e+19,9.157733303153597e+27,46.239022413386756,9
Q11_center08_prem01_seed1_w10,1260,0.02182411710225371,0.0530985160125821,-0.19097166436176133,2.4015353052891175,0.17628848102076694,0.15248518815029477,0.2196009960079597,0.013904049229166576,0.00019841269841269904,0.04436009214663839,0.021612474271070086,6.588459856210723,0.23915714565547358,0.016598302816466334,0.1930076533524784,-0.019531376259561084,8.874579704489414e+27,1.0704469297789554e+39,163.06183225590667,10
Q11_center08_prem01_seed2_w00,1260,0.00034076004838367685,0.010286526753430628,-0.9025785480222362,20.94974332118743,0.41734723453130984,0.20408391774565926,0.5245223346899044,-0.030906676485912367,0.0006587301587301521,0.04094472904395313,-0.641483925271424,6.259472172368586,0.2695384441456247,0.03638844027400575,0.19430201211059595,0.012783248011307596,5782.916902598713,10775.190754948018,0.08599272638998223,0
Q11_center08_prem01_seed2_w01,1260,0.000329687893746369,0.009897500826671552,1.2702369094095758,14.071541393055575,0.2403061593871875,0.11874282763683051,0.11850031263979799,-0.014366573397643431,0.0021507936507936475,0.039306198763997505,-0.1824998112220489,7.554504737198237,0.27872056427365377,0.011479152178303559,0.19046486166792415,0.024943943443330792,10713.666389101592,15354.151732808428,0.06322060205217195,1
Q11_center08_prem01_seed2_w02,1260,0.0009173423515647531,0.027101575411555393,0.8152347296726202,8.318132025825332,0.6930455889914882,0.4689593391397379,0.6566999015307614,-0.008530008378210477,0.004428571428571424,0.09988043872959469,-0.3379658470577198,11.01822800817144,0.42801328657284243,0.04685929229096194,0.5638961982623795,-0.01763387738785622,15544.754185012514,30884.98750872385,0.1468672803938338,2
Q11_center08_prem01_seed2_w03,1260,0.0035359580907785883,0.059662293942828355,0.04158576728265983,2.8059961819687294,0.5509230199409776,0.4526607189495557,0.6411235802059316,-0.021911894382192546,-0.004468253968253963,0.10807531078703067,-0.14334624573407242,5.604885002406277,0.11379552596839018,0.05117351560077306,0.49104951327905855,0.016922553675620428,9631.957007344568,282460.98701723834,0.5497663909166113,3
Q11_center08_prem01_seed2_w04,1260,0.020962927726444803,0.05779856113084154,-0.29304710963455294,2.7772035864512463,0.19405633725128726,0.1855678033373906,0.2640987096288233,0.010297056784483057,8.73015873015879e-05,0.0680002940984851,-0.9815680951209959,16.264628933165792,0.05151924495698748,0.021424367442769387,0.18387376440441583,-0.05452302129905327,301614.1487362098,8182075660650194.0,120.35681149344718,4
Q11_center08_prem01_seed2_w05,1260,0.020761507917897746,0.06003258703912515,-0.19812060957567315,2.6252102783300866,0.30751536516165545,0.3108237954701991,0.3816153196243058,0.0646012443587338,-0.0004206349206349212,0.06098970159940262,0.570588708827548,6.318985875848964,-0.011664719739844478,-0.019320174151680556,0.27616644584259603,0.04641555693181856,6799894662009146.0,1.5823841567464596e+26,114.20000768792119,5
Q11_center08_prem01_seed2_w06,1260,0.01584858283759021,0.04852960580821197,-0.05035002478141854,2.555986649487981,0.22027079743103858,0.10933835810857413,0.21937793057693117,0.07465924175294425,-0.0012460317460317469,0.05730275852911976,0.1547791268161602,4.2880568686100355,0.10763827902139193,-0.00025433890817909936,0.23415273417611449,0.06209961137863249,1.58480134192582e+26,1.5016059770117078e+34,38.383674336895226,6
Q11_center08_prem01_seed2_w07,1260,0.02152638095467987,0.048149924812893895,-0.13436146394593734,2.4847234995419556,0.09351156904278465,0.04796448195386724,0.10948878651349912,0.024295800443597505,-0.0003650793650793628,0.05690030311725034,0.3286907978730894,4.383716433133995,0.02183093908886142,0.0213886425452226,0.050540923037380545,-0.052991963709245506,1.3154020853848656e+34,1.6553174479641012e+45,164.40113772125102,7
Q11_center08_prem01_seed2_w08,1260,,,-0.2734793546634901,2.5963334610168163,0.01660606797933483,0.10769348928987435,0.05653924226488742,,-0.0023888888888888887,0.07267185130283459,-0.25782776487295117,5.326579118409629,0.14463964131155083,,0.21425900665478034,-0.011186548028491611,1.682871238762365e+45,,,8
Q11_center08_prem01_seed2_w09,1260,,,,,,,,,0.0004206349206349215,0.0463327943056352,0.2530200063759547,3.74775516127596,0.06480002201991063,,,,,,,9
Q11_center08_prem01_seed2_w10,1260,,,,,,,,,0.00019841269841269904,0.04436009214663839,0.021612474271070086,6.588459856210723,0.23915714565547358,,,,,,,10
